date,network_id,network_type,window_size,window_start,window_end,source,target,npdc,NPDC
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_LTC,palladium_futures_LTC,-0.06660187536083978,-6.660187536083978
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_LTC,gold_spot_LTC,0.012569361329168,1.2569361329167998
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_LTC,silver_spot_LTC,-0.07048775018394758,-7.048775018394758
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_LTC,palladium_spot_LTC,-0.04270806380514417,-4.270806380514417
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_LTC,gold_futures_LTC,-0.003914188530934656,-0.39141885309346564
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_LTC,silver_futures_LTC,0.03626915566709531,3.6269155667095307
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_LTC,platinum_futures_LTC,0.04923037601053885,4.923037601053885
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_LTC,palladium_futures_LTC,0.09371047196260188,9.371047196260188
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_LTC,gold_spot_LTC,0.0038895180725296574,0.38895180725296574
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_LTC,silver_spot_LTC,0.014789286673940721,1.4789286673940722
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_LTC,platinum_spot_LTC,0.04270806380514417,4.270806380514417
,within_gold,within_metal_cross_scale,3100,2012-01-04,2026-03-31,gold_futures_STC,gold_spot_STC,0.1120825626044904,11.20825626044904
,within_gold,within_metal_cross_scale,3100,2012-01-04,2026-03-31,gold_futures_STC,gold_futures_MTC,0.036637976634112224,3.6637976634112226
,within_gold,within_metal_cross_scale,3100,2012-01-04,2026-03-31,gold_futures_STC,gold_spot_MTC,-0.003632138083144984,-0.3632138083144984
,within_gold,within_metal_cross_scale,3100,2012-01-04,2026-03-31,gold_futures_STC,gold_futures_LTC,-0.018039156096458855,-1.8039156096458855
,within_gold,within_metal_cross_scale,3100,2012-01-04,2026-03-31,gold_futures_STC,gold_spot_LTC,-0.018283445355508944,-1.8283445355508945
,within_gold,within_metal_cross_scale,3100,2012-01-04,2026-03-31,gold_spot_STC,gold_futures_STC,-0.1120825626044904,-11.20825626044904
,within_gold,within_metal_cross_scale,3100,2012-01-04,2026-03-31,gold_spot_STC,gold_futures_MTC,0.04861547133937597,4.861547133937597
,within_gold,within_metal_cross_scale,3100,2012-01-04,2026-03-31,gold_spot_STC,gold_spot_MTC,0.02792193890720373,2.7921938907203727
,within_gold,within_metal_cross_scale,3100,2012-01-04,2026-03-31,gold_spot_STC,gold_futures_LTC,-0.014415388111191692,-1.4415388111191692
,within_gold,within_metal_cross_scale,3100,2012-01-04,2026-03-31,gold_spot_STC,gold_spot_LTC,-0.015048998369846816,-1.5048998369846815
,within_gold,within_metal_cross_scale,3100,2012-01-04,2026-03-31,gold_futures_MTC,gold_futures_STC,-0.036637976634112224,-3.6637976634112226
,within_gold,within_metal_cross_scale,3100,2012-01-04,2026-03-31,gold_futures_MTC,gold_spot_STC,-0.04861547133937597,-4.861547133937597
