date,network_id,network_type,window_size,window_start,window_end,target,source,r2g,r2g_percent
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_MTC,palladium_futures_MTC,0.10469229759478231,10.469229759478232
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_MTC,gold_spot_MTC,0.12940828607936058,12.940828607936059
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_MTC,silver_spot_MTC,0.17573640554156142,17.573640554156142
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_MTC,platinum_spot_MTC,0.1917862318901788,19.17862318901788
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_futures_MTC,palladium_spot_MTC,0.10511830395023579,10.511830395023578
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_MTC,gold_futures_MTC,0.07246903393819422,7.246903393819422
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_MTC,silver_futures_MTC,0.08308916620733318,8.308916620733319
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_MTC,platinum_futures_MTC,0.11118440445737117,11.118440445737116
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_MTC,palladium_futures_MTC,0.0,0.0
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_MTC,gold_spot_MTC,0.07676235195856676,7.676235195856676
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_MTC,silver_spot_MTC,0.1005856911618828,10.05856911618828
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_MTC,platinum_spot_MTC,0.10489108109386368,10.489108109386368
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_MTC,palladium_spot_MTC,0.268291869988209,26.829186998820898
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_MTC,gold_futures_MTC,0.09996514206263217,9.996514206263218
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_MTC,silver_futures_MTC,0.03565232757160928,3.5652327571609277
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_MTC,platinum_futures_MTC,0.09977299811970974,9.977299811970974
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_MTC,palladium_futures_MTC,0.08770584108087033,8.770584108087034
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_MTC,gold_spot_MTC,0.0,0.0
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_MTC,silver_spot_MTC,0.08947384989207086,8.947384989207086
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_MTC,platinum_spot_MTC,0.1008463803994807,10.08463803994807
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_MTC,palladium_spot_MTC,0.08878373773110254,8.878373773110255
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_MTC,gold_futures_MTC,0.07830737873407113,7.830737873407114
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_MTC,silver_futures_MTC,0.023496902925110343,2.3496902925110343
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_MTC,platinum_futures_MTC,0.12297404195137637,12.297404195137638
