date,window_size,window_start,window_end,network_id,network_type,network_scale,network_metal,source,target,source_to_target,target_to_source,NPDC
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,silver_spot_LTC,palladium_spot_LTC,3.5428414075047043,3.651349053692802,-0.1085076461880976
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,platinum_spot_LTC,gold_futures_LTC,2.7973587656003502,2.6802119230817087,0.11714684251864149
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,platinum_spot_LTC,silver_futures_LTC,0.5451435382186922,0.45386442654006587,0.09127911167862635
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,platinum_spot_LTC,platinum_futures_LTC,52.239480947420645,50.31645181002167,1.9230291373989772
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,platinum_spot_LTC,palladium_futures_LTC,2.9665101515566143,2.7232020992646833,0.2433080522919311
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,platinum_spot_LTC,gold_spot_LTC,1.41545088634851,1.6136918724041025,-0.19824098605559248
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,platinum_spot_LTC,silver_spot_LTC,17.819534508163443,18.122292440192084,-0.30275793202864065
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,platinum_spot_LTC,palladium_spot_LTC,7.069274948228357,6.412892844092891,0.6563821041354663
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,palladium_spot_LTC,gold_futures_LTC,3.3354734099156755,3.4891852728752566,-0.15371186295958106
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,palladium_spot_LTC,silver_futures_LTC,1.188250005290678,1.3012249905227589,-0.11297498523208094
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,palladium_spot_LTC,platinum_futures_LTC,3.015016454954161,3.1158723194278752,-0.10085586447371409
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,palladium_spot_LTC,palladium_futures_LTC,41.11538391099746,43.70126192023488,-2.585878009237419
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,palladium_spot_LTC,gold_spot_LTC,2.8906343391424745,3.4249876376888193,-0.5343532985463448
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,palladium_spot_LTC,silver_spot_LTC,3.651349053692802,3.5428414075047043,0.1085076461880976
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,palladium_spot_LTC,platinum_spot_LTC,6.412892844092891,7.069274948228357,-0.6563821041354663
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_STC,gold_spot_STC,58.64795211566155,61.77037706717624,-3.122424951514688
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_STC,gold_futures_MTC,5.484799851503822,4.054089426680233,1.4307104248235891
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_STC,gold_spot_MTC,1.364789100469731,1.0290199046701773,0.33576919579955367
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_STC,gold_futures_LTC,0.15672131403071582,0.07850669921303147,0.07821461481768435
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_STC,gold_spot_LTC,0.13873348693028345,0.08606333216172132,0.05267015476856213
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_STC,gold_futures_STC,61.77037706717624,58.64795211566155,3.122424951514688
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_STC,gold_futures_MTC,10.578156656396002,8.757381192583608,1.820775463812394
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_STC,gold_spot_MTC,3.2691093032110223,2.8460389379360858,0.4230703652749366
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_STC,gold_futures_LTC,0.21917623616136095,0.1045591231598653,0.11461711300149564
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_STC,gold_spot_LTC,0.09672219045171482,0.04305635476359823,0.05366583568811659
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_MTC,gold_futures_STC,4.054089426680233,5.484799851503822,-1.4307104248235891
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_MTC,gold_spot_STC,8.757381192583608,10.578156656396002,-1.820775463812394
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_MTC,gold_spot_MTC,48.266352001532105,45.38241915187765,2.8839328496544567
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_MTC,gold_futures_LTC,1.4165530106214632,0.9185887989328305,0.4979642116886327
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_MTC,gold_spot_LTC,0.26746550628642013,0.17328862317915314,0.09417688310726699
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_MTC,gold_futures_STC,1.0290199046701773,1.364789100469731,-0.33576919579955367
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_MTC,gold_spot_STC,2.8460389379360858,3.2691093032110223,-0.4230703652749366
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_MTC,gold_futures_MTC,45.38241915187765,48.266352001532105,-2.8839328496544567
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_MTC,gold_futures_LTC,3.6240571439088183,3.1486849843937805,0.47537215951503775
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_MTC,gold_spot_LTC,1.0620307599137897,1.026022933305821,0.03600782660796864
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_LTC,gold_futures_STC,0.07850669921303147,0.15672131403071582,-0.07821461481768435
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_LTC,gold_spot_STC,0.1045591231598653,0.21917623616136095,-0.11461711300149564
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_LTC,gold_futures_MTC,0.9185887989328305,1.4165530106214632,-0.4979642116886327
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_LTC,gold_spot_MTC,3.1486849843937805,3.6240571439088183,-0.47537215951503775
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_LTC,gold_spot_LTC,41.19530869010338,40.25423616047788,0.9410725296255009
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_LTC,gold_futures_STC,0.08606333216172132,0.13873348693028345,-0.05267015476856213
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_LTC,gold_spot_STC,0.04305635476359823,0.09672219045171482,-0.05366583568811659
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_LTC,gold_futures_MTC,0.17328862317915314,0.26746550628642013,-0.09417688310726699
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_LTC,gold_spot_MTC,1.026022933305821,1.0620307599137897,-0.03600782660796864
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_LTC,gold_futures_LTC,40.25423616047788,41.19530869010338,-0.9410725296255009
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_STC,silver_spot_STC,67.95374495044719,65.42251962370126,2.5312253267459255
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_STC,silver_futures_MTC,1.4320661612020353,0.8074470463763611,0.6246191148256742
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_STC,silver_spot_MTC,16.858166460953214,8.678374994799631,8.179791466153583
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_STC,silver_futures_LTC,0.06837319301691705,0.01679622347803081,0.05157696953888624
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_STC,silver_spot_LTC,0.23591899208958642,0.11201083111138516,0.12390816097820126
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_futures_STC,65.42251962370126,67.95374495044719,-2.5312253267459255
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_futures_MTC,0.6375990833793485,0.23437413625552445,0.403224947123824
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_spot_MTC,10.901758987836354,4.739919134476104,6.1618398533602505
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_futures_LTC,0.1630980913018574,0.08086923651983406,0.08222885478202334
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_spot_LTC,0.23811662464033995,0.10881833204830617,0.1292982925920338
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_futures_STC,0.8074470463763611,1.4320661612020353,-0.6246191148256742
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_spot_STC,0.23437413625552445,0.6375990833793485,-0.403224947123824
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_spot_MTC,9.581904402154828,8.885863443638947,0.6960409585158818
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_futures_LTC,3.335111148592192,2.4275738195079244,0.9075373290842674
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_spot_LTC,30.98686895027679,31.35408012174689,-0.36721117147009963
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_MTC,silver_futures_STC,8.678374994799631,16.858166460953214,-8.179791466153583
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_MTC,silver_spot_STC,4.739919134476104,10.901758987836354,-6.1618398533602505
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_MTC,silver_futures_MTC,8.885863443638947,9.581904402154828,-0.6960409585158818
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_MTC,silver_futures_LTC,0.07546271883346303,0.046225471959834875,0.029237246873628157
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_MTC,silver_spot_LTC,1.0154833784575334,1.2772959630553604,-0.26181258459782697
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_futures_STC,0.01679622347803081,0.06837319301691705,-0.05157696953888624
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_spot_STC,0.08086923651983406,0.1630980913018574,-0.08222885478202334
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_futures_MTC,2.4275738195079244,3.335111148592192,-0.9075373290842674
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_spot_MTC,0.046225471959834875,0.07546271883346303,-0.029237246873628157
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_spot_LTC,12.85503034913952,15.897685782265333,-3.0426554331258124
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_futures_STC,0.11201083111138516,0.23591899208958642,-0.12390816097820126
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_spot_STC,0.10881833204830617,0.23811662464033995,-0.1292982925920338
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_futures_MTC,31.35408012174689,30.98686895027679,0.36721117147009963
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_spot_MTC,1.2772959630553604,1.0154833784575334,0.26181258459782697
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_futures_LTC,15.897685782265333,12.85503034913952,3.0426554331258124
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_spot_STC,83.40280857649881,83.40218724766379,0.0006213288350238599
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_futures_MTC,0.4668301568398074,0.5327964118200104,-0.06596625498020298
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_spot_MTC,0.22229888740359477,0.3731341277783515,-0.1508352403747567
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_futures_LTC,0.050782059014025445,0.0616047853530051,-0.010822726338979655
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_spot_LTC,0.02398490714643417,0.024129427743128797,-0.0001445205966946264
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_futures_STC,83.40218724766379,83.40280857649881,-0.0006213288350238599
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_futures_MTC,0.39085754399843786,0.493220403127209,-0.10236285912877113
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_spot_MTC,0.26273872200626375,0.4584674816349365,-0.19572875962867275
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_futures_LTC,0.027452663439279695,0.021518123747529788,0.0059345396917499064
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_spot_LTC,0.034690737780363794,0.016729257150361318,0.017961480630002476
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_futures_STC,0.5327964118200104,0.4668301568398074,0.06596625498020298
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_spot_STC,0.493220403127209,0.39085754399843786,0.10236285912877113
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_spot_MTC,86.75252692058747,87.21405764542818,-0.46153072484071345
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_futures_LTC,1.7542290973877792,0.7613010665215356,0.9929280308662436
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_spot_LTC,0.21449368180077366,0.20850933642773628,0.005984345373037381
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_futures_STC,0.3731341277783515,0.22229888740359477,0.1508352403747567
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_spot_STC,0.4584674816349365,0.26273872200626375,0.19572875962867275
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_futures_MTC,87.21405764542818,86.75252692058747,0.46153072484071345
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_futures_LTC,2.261031897255855,1.3537668400512095,0.9072650572046455
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_spot_LTC,0.4974309392114428,0.5866664157498857,-0.08923547653844283
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_futures_STC,0.0616047853530051,0.050782059014025445,0.010822726338979655
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_spot_STC,0.021518123747529788,0.027452663439279695,-0.0059345396917499064
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_futures_MTC,0.7613010665215356,1.7542290973877792,-0.9929280308662436
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_spot_MTC,1.3537668400512095,2.261031897255855,-0.9072650572046455
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_spot_LTC,79.06032361432254,77.18717115296829,1.8731524613542518
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_futures_STC,0.024129427743128797,0.02398490714643417,0.0001445205966946264
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_spot_STC,0.016729257150361318,0.034690737780363794,-0.017961480630002476
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_futures_MTC,0.20850933642773628,0.21449368180077366,-0.005984345373037381
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_spot_MTC,0.5866664157498857,0.4974309392114428,0.08923547653844283
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_futures_LTC,77.18717115296829,79.06032361432254,-1.8731524613542518
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_spot_STC,86.46119061219788,86.14876745021908,0.31242316197879916
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_futures_MTC,0.661074604201386,0.7452385377609907,-0.08416393355960472
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_spot_MTC,1.6429422827901454,1.1698540622298346,0.47308822056031086
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_futures_LTC,0.09208543586306671,0.029083926347689436,0.06300150951537728
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_spot_LTC,0.16006825137559583,0.026633817482965134,0.13343443389263068
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_futures_STC,86.14876745021908,86.46119061219788,-0.31242316197879916
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_futures_MTC,0.5372004259910007,0.5129337752417878,0.02426665074921286
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_spot_MTC,1.5435405535510913,0.9613246976827636,0.5822158558683277
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_futures_LTC,0.06575069265964538,0.01300758794591825,0.05274310471372713
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_spot_LTC,0.18598252188421902,0.04630948243025326,0.13967303945396575
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_futures_STC,0.7452385377609907,0.661074604201386,0.08416393355960472
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_spot_STC,0.5129337752417878,0.5372004259910007,-0.02426665074921286
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_spot_MTC,80.8868299099394,81.40514969470422,-0.5183197847648273
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_futures_LTC,1.4699507130478326,0.7545478599422211,0.7154028531056116
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_spot_LTC,3.1436949906939065,1.4172762889956272,1.7264187016982793
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_futures_STC,1.1698540622298346,1.6429422827901454,-0.47308822056031086
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_spot_STC,0.9613246976827636,1.5435405535510913,-0.5822158558683277
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_futures_MTC,81.40514969470422,80.8868299099394,0.5183197847648273
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_futures_LTC,0.9726885036317249,0.2904812771407733,0.6822072264909516
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_spot_LTC,2.474962038042035,0.7998459064805807,1.6751161315614542
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_futures_STC,0.029083926347689436,0.09208543586306671,-0.06300150951537728
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_spot_STC,0.01300758794591825,0.06575069265964538,-0.05274310471372713
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_futures_MTC,0.7545478599422211,1.4699507130478326,-0.7154028531056116
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_spot_MTC,0.2904812771407733,0.9726885036317249,-0.6822072264909516
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_spot_LTC,54.55538838136429,55.629714144059946,-1.0743257626956577
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_futures_STC,0.026633817482965134,0.16006825137559583,-0.13343443389263068
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_spot_STC,0.04630948243025326,0.18598252188421902,-0.13967303945396575
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_futures_MTC,1.4172762889956272,3.1436949906939065,-1.7264187016982793
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_spot_MTC,0.7998459064805807,2.474962038042035,-1.6751161315614542
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_futures_LTC,55.629714144059946,54.55538838136429,1.0743257626956577
