date,series,scale,value
2013-04-10,gold_futures,STC,-0.6045474349690252
2013-04-11,gold_futures,STC,3.2120385209989744
2013-04-12,gold_futures,STC,-0.2155573835405753
2013-04-15,gold_futures,STC,-5.870519786336006
2013-04-16,gold_futures,STC,4.507260836426383
2013-04-17,gold_futures,STC,0.35369489309697233
2013-04-18,gold_futures,STC,-0.14837351288124312
2013-04-19,gold_futures,STC,-1.5982501182057727
2013-04-22,gold_futures,STC,-0.39571106515335597
2013-04-23,gold_futures,STC,-2.9675434052804723
2013-04-24,gold_futures,STC,-0.4211993742683411
2013-04-25,gold_futures,STC,2.0165189118757647
2013-04-26,gold_futures,STC,-0.5194859622817571
2013-04-29,gold_futures,STC,1.3004671141284698
2013-04-30,gold_futures,STC,0.6566623917572512
2013-05-01,gold_futures,STC,-1.6114070779249854
2013-05-02,gold_futures,STC,1.4699589269235227
2013-05-03,gold_futures,STC,-0.28245460114020904
2013-05-06,gold_futures,STC,0.2154577214656006
2013-05-07,gold_futures,STC,-1.357097424564473
2013-05-08,gold_futures,STC,1.7347122141114135
2013-05-09,gold_futures,STC,-0.09703679972843993
2013-05-10,gold_futures,STC,-1.598502491030927
2013-05-13,gold_futures,STC,0.8734451519107678
2013-05-14,gold_futures,STC,0.6810105731936069
2013-05-15,gold_futures,STC,-0.5932855097167913
2013-05-16,gold_futures,STC,0.44748705277944456
2013-05-17,gold_futures,STC,-1.0547205965821609
2013-05-20,gold_futures,STC,1.3700388041557405
2013-05-21,gold_futures,STC,-0.9455277550748462
2013-05-22,gold_futures,STC,-1.4168100169324847
2013-05-23,gold_futures,STC,1.1020441579927698
2013-05-24,gold_futures,STC,-0.9042437740539718
2013-05-27,gold_futures,STC,-0.932287871949707
2013-05-29,gold_futures,STC,0.6004381126584932
2013-05-30,gold_futures,STC,1.1855351245573256
2013-05-31,gold_futures,STC,-1.6714792408268517
2013-06-03,gold_futures,STC,1.0335490526335074
2013-06-04,gold_futures,STC,-1.27586146728791
2013-06-05,gold_futures,STC,0.08454250083335679
2013-06-06,gold_futures,STC,1.5752498441539422
2013-06-07,gold_futures,STC,-1.707638929770368
2013-06-10,gold_futures,STC,0.8766015669213365
2013-06-11,gold_futures,STC,-0.26664699778114564
2013-06-12,gold_futures,STC,0.96440837729664
2013-06-13,gold_futures,STC,-1.5938662766610046
2013-06-14,gold_futures,STC,0.10931264810570807
2013-06-17,gold_futures,STC,-0.4178747676332142
2013-06-18,gold_futures,STC,-0.42476019659005093
2013-06-19,gold_futures,STC,2.1534591472308477
2013-06-20,gold_futures,STC,-4.4231273959586055
2013-06-21,gold_futures,STC,2.5715508344371303
2013-06-24,gold_futures,STC,0.5180011734279266
2013-06-25,gold_futures,STC,0.9992474233702244
2013-06-26,gold_futures,STC,-2.88727538539248
2013-06-27,gold_futures,STC,-0.9908301730112592
2013-06-28,gold_futures,STC,1.3951827423551768
2013-07-01,gold_futures,STC,2.9092916576289425
2013-07-02,gold_futures,STC,-0.7851536266387755
2013-07-03,gold_futures,STC,0.7200728601024411
2013-07-04,gold_futures,STC,-3.285818424725182
2013-07-08,gold_futures,STC,1.6186823199927336
2013-07-09,gold_futures,STC,0.6392475508395389
2013-07-10,gold_futures,STC,-0.1665942716610611
2013-07-11,gold_futures,STC,2.2360537600930925
2013-07-12,gold_futures,STC,-0.584055220017437
2013-07-15,gold_futures,STC,-0.03733194981074922
2013-07-16,gold_futures,STC,-0.09035355317314486
2013-07-17,gold_futures,STC,-1.8027961602582394
2013-07-18,gold_futures,STC,-0.47687120903241165
2013-07-19,gold_futures,STC,-0.4796181571998006
2013-07-22,gold_futures,STC,2.113955143981907
2013-07-23,gold_futures,STC,-1.0631625828906772
2013-07-24,gold_futures,STC,-1.767510397928061
2013-07-25,gold_futures,STC,0.47093742151883267
2013-07-26,gold_futures,STC,-0.4360767438157682
2013-07-29,gold_futures,STC,0.8654878826604042
2013-07-30,gold_futures,STC,0.2022713816950108
2013-07-31,gold_futures,STC,-0.3324126235042614
2013-08-01,gold_futures,STC,0.4878668838714623
2013-08-02,gold_futures,STC,0.5656076718721474
2013-08-05,gold_futures,STC,-0.11709381873579783
2013-08-06,gold_futures,STC,-1.2707761018733932
2013-08-07,gold_futures,STC,0.16770505571772015
2013-08-08,gold_futures,STC,1.5186182724385833
2013-08-09,gold_futures,STC,-0.4529649451578971
2013-08-12,gold_futures,STC,0.9100468283203786
2013-08-13,gold_futures,STC,-1.791303240778508
2013-08-14,gold_futures,STC,0.2977391143970769
2013-08-15,gold_futures,STC,1.5037177348684465
2013-08-16,gold_futures,STC,0.3485940219045065
2013-08-19,gold_futures,STC,-0.6644778194828534
2013-08-20,gold_futures,STC,0.2475775241413677
2013-08-21,gold_futures,STC,-0.5538137185440147
2013-08-22,gold_futures,STC,-0.5298987123282249
2013-08-23,gold_futures,STC,1.0010384339500655
2013-08-26,gold_futures,STC,-1.103115173136168
2013-08-27,gold_futures,STC,1.1645812818070151
2013-08-28,gold_futures,STC,-0.5158681955141979
2013-08-29,gold_futures,STC,-0.4618127367379169
2013-08-30,gold_futures,STC,-1.0146058139672829
2013-09-02,gold_futures,STC,1.4169025457478863
2013-09-04,gold_futures,STC,-1.208123553967877
2013-09-05,gold_futures,STC,-0.7097992099887407
2013-09-06,gold_futures,STC,1.6999221265409306
2013-09-09,gold_futures,STC,0.883337130936331
2013-09-10,gold_futures,STC,-0.7373412284814819
2013-09-11,gold_futures,STC,0.8238162378902529
2013-09-12,gold_futures,STC,-1.8305742819383224
2013-09-13,gold_futures,STC,-1.3728555554804132
2013-09-16,gold_futures,STC,0.5499711043037041
2013-09-17,gold_futures,STC,-1.2079878670579491
2013-09-18,gold_futures,STC,-0.9234776391340505
2013-09-19,gold_futures,STC,3.9350656960508528
2013-09-20,gold_futures,STC,-3.0416301737034885
2013-09-23,gold_futures,STC,-0.2761420236658503
2013-09-24,gold_futures,STC,-0.27226068724245867
