date,original,emd_reconstructed,emd_error,gold_spot_STC,gold_spot_MTC,gold_spot_LTC,scale_reconstructed,scale_error
2024-09-05,0.8423143682014356,0.8423143682014352,-3.3306690738754696e-16,0.5588840105694672,0.3531817246720206,-0.0697513670400521,0.8423143682014357,1.1102230246251565e-16
2024-09-09,-0.4196718071579397,-0.4196718071579398,-5.551115123125783e-17,-0.5576224717680502,0.0575817253155576,0.0803689392945529,-0.4196718071579397,0.0
2024-09-10,0.4153010128050916,0.41530101280509146,-1.1102230246251565e-16,0.5256023281174331,-0.3897062937915468,0.2794049784792053,0.41530101280509163,5.551115123125783e-17
2024-09-11,-0.2040504509578156,-0.20405045095781593,-3.3306690738754696e-16,-0.6362454401191182,-0.039663722644039,0.4718587118053416,-0.20405045095781565,-5.551115123125783e-17
2024-09-12,1.8648297006219396,1.864829700621939,-6.661338147750939e-16,0.8255067873383799,0.4175633697749764,0.6217595435085831,1.8648297006219394,-2.220446049250313e-16
2024-09-16,0.9225349670024308,0.9225349670024304,-3.3306690738754696e-16,0.0765223606612217,0.1395164886410047,0.7064961177002043,0.9225349670024307,-1.1102230246251565e-16
2024-09-17,-0.5015441114559316,-0.5015441114559323,-6.661338147750939e-16,-0.8315338706988125,-0.403711637895589,0.7337013971384698,-0.5015441114559316,0.0
2024-09-18,-0.4127842042463747,-0.4127842042463748,-1.1102230246251565e-16,-0.586473797312029,-0.545291306868791,0.7189808999344454,-0.41278420424637474,-5.551115123125783e-17
2024-09-19,1.079148211872738,1.0791482118727378,-2.220446049250313e-16,0.623546649687797,-0.2193383433951146,0.6749399055800555,1.079148211872738,0.0
2024-09-23,1.6020467978547617,1.6020467978547612,-4.440892098500626e-16,0.6945012376616719,0.3031834051210685,0.6043621550720211,1.6020467978547615,-2.220446049250313e-16
2024-09-24,1.082177695387454,1.082177695387454,0.0,-0.0753881098442672,0.650366470880908,0.5071993343508134,1.0821776953874542,2.220446049250313e-16
2024-09-25,0.0009408550302403,0.0009408550302401342,-1.6577451217303363e-16,-0.7699773191660764,0.3857385607153472,0.3851796134809695,0.0009408550302403285,2.8514517136368767e-17
2024-09-26,0.5734008002712621,0.5734008002712617,-3.3306690738754696e-16,0.833787048547473,-0.5073453760933218,0.2469591278171107,0.573400800271262,-1.1102230246251565e-16
2024-09-30,-1.4213046992208156,-1.4213046992208156,0.0,-0.8806002507677732,-0.6426460277552632,0.1019415793022209,-1.4213046992208156,0.0
2024-10-01,1.0834035421471988,1.0834035421471986,-2.220446049250313e-16,0.8526782710403555,0.270799618601269,-0.0400743474944259,1.0834035421471988,0.0
2024-10-02,-0.1737988823960812,-0.17379888239608132,-1.1102230246251565e-16,-0.5908841008016341,0.5914755763537055,-0.1743903579481526,-0.1737988823960812,0.0
2024-10-03,-0.0978359519772986,-0.097835951977299,-4.0245584642661925e-16,0.0748213135684112,0.1170375643155876,-0.2896948298612974,-0.09783595197729861,-1.3877787807814457e-17
2024-10-07,-0.5114309101618808,-0.5114309101618809,-1.1102230246251565e-16,0.1651845955916957,-0.3359698599521855,-0.340645645801391,-0.5114309101618808,0.0
2024-10-08,-0.7865762929220921,-0.7865762929220923,-2.220446049250313e-16,-0.0700088636809083,-0.4393607755221886,-0.2772066537189951,-0.786576292922092,1.1102230246251565e-16
2024-10-09,-0.5403682136810417,-0.5403682136810416,1.1102230246251565e-16,-0.3161018322987006,-0.1447751024361368,-0.079491278946204,-0.5403682136810414,3.3306690738754696e-16
2024-10-10,0.8526239228245025,0.8526239228245021,-4.440892098500626e-16,0.3976243934397678,0.2460552436899542,0.2089442856947803,0.8526239228245023,-2.220446049250313e-16
2024-10-14,0.6995969827049642,0.6995969827049636,-5.551115123125783e-16,-0.0488159087053479,0.2291568327040588,0.5192560587062531,0.699596982704964,-2.220446049250313e-16
2024-10-15,0.5360105839458562,0.5360105839458559,-3.3306690738754696e-16,-0.1813643424896607,-0.0315308707601361,0.748905797195653,0.5360105839458562,0.0
