date,original,emd_reconstructed,emd_error,gold_futures_STC,gold_futures_MTC,gold_futures_LTC,scale_reconstructed,scale_error
2022-08-30,-0.5658867162444459,-0.5658867162444459,0.0,0.4351890463786763,-0.6815249652866464,-0.3195507973364758,-0.5658867162444459,0.0
2022-08-31,-0.5807554507457624,-0.5807554507457625,-1.1102230246251565e-16,0.2523470680999334,-0.4504597104922845,-0.3826428083534113,-0.5807554507457624,0.0
2022-09-01,-1.012740984250993,-1.0127409842509927,2.220446049250313e-16,-0.5584804966501381,-0.06626939424894,-0.3879910933519148,-1.012740984250993,0.0
2022-09-06,0.2233324466323516,0.22333244663235186,2.498001805406602e-16,0.3595337950774485,0.2211598096581257,-0.3573611581032225,0.2233324466323517,8.326672684688674e-17
2022-09-07,0.8650977496976076,0.8650977496976077,1.1102230246251565e-16,0.6907666547300536,0.4944063220695089,-0.3200752271019549,0.8650977496976076,0.0
2022-09-08,-0.4433045057274931,-0.4433045057274928,2.7755575615628914e-16,-0.8942506987688903,0.7498714112971211,-0.2989252182557239,-0.4433045057274931,0.0
2022-09-12,1.1739543204048353,1.1739543204048357,4.440892098500626e-16,0.8875210751915157,0.5894407407445033,-0.3030074955311836,1.1739543204048353,0.0
2022-09-13,-1.3787704964022929,-1.3787704964022924,4.440892098500626e-16,-0.8030585272248479,-0.2366664376367729,-0.3390455315406719,-1.3787704964022929,0.0
2022-09-14,-0.5227157821443562,-0.5227157821443559,3.3306690738754696e-16,0.7361999526502965,-0.843039704642373,-0.4158760301522796,-0.5227157821443561,1.1102230246251565e-16
2022-09-15,-1.866324601696512,-1.8663246016965114,6.661338147750939e-16,-0.6359565993752014,-0.6961560659383991,-0.5342119363829112,-1.8663246016965118,2.220446049250313e-16
2022-09-19,0.0479846458343757,0.047984645834375915,2.1510571102112408e-16,0.5889906958070278,0.1168338247764901,-0.6578398747491423,0.04798464583437556,-1.3877787807814457e-16
2022-09-20,-0.3965636393346905,-0.3965636393346903,2.220446049250313e-16,-0.6370062790168556,0.9728435005937206,-0.7324008609115555,-0.3965636393346905,0.0
2022-09-21,0.2885657887945037,0.288565788794504,3.3306690738754696e-16,0.3204133182773903,0.680487525874037,-0.7123350553569237,0.2885657887945037,0.0
2022-09-22,0.335611006609593,0.33561100660959325,2.7755575615628914e-16,1.2867253942462895,-0.3543451782576644,-0.596769209379032,0.3356110066095932,2.220446049250313e-16
2022-09-26,-2.901569260259329,-2.901569260259329,0.0,-1.4111407900638633,-1.094495320012184,-0.395933150183282,-2.9015692602593295,-4.440892098500626e-16
2022-09-27,0.1784560948663305,0.17845609486633082,3.3306690738754696e-16,0.8047678901827758,-0.4944212604600001,-0.1318905348564451,0.1784560948663306,1.1102230246251565e-16
2022-09-28,2.0567842000335013,2.0567842000335017,4.440892098500626e-16,1.3458836077619505,0.5850140755251372,0.1258865167464137,2.0567842000335013,0.0
2022-09-29,0.1985619955015671,0.1985619955015672,8.326672684688674e-17,-1.1697717206292682,1.0732942529373264,0.2950394631935089,0.1985619955015671,0.0
2022-10-03,1.9995905459412988,1.9995905459412995,6.661338147750939e-16,0.7264299243703716,0.9713163009314068,0.3018443206395209,1.9995905459412993,4.440892098500626e-16
2022-10-04,1.653702920988831,1.653702920988831,0.0,0.6993876463869754,0.8162959453333458,0.1380193292685096,1.653702920988831,0.0
2022-10-05,-0.5753989895332268,-0.5753989895332265,2.220446049250313e-16,-0.9441227418155316,0.4982922234134707,-0.1295684711311659,-0.5753989895332268,0.0
2022-10-06,-0.0058290344221667,-0.005829034422166313,3.877106968808164e-16,1.022662627576172,-0.6118759380693859,-0.4166157239289526,-0.005829034422166368,3.3219954564955856e-16
2022-10-10,-2.682107844093196,-2.6821078440931956,4.440892098500626e-16,-1.1094836935135,-0.9296712425779042,-0.6429529080017915,-2.6821078440931956,4.440892098500626e-16
2022-10-11,0.6445859381776664,0.6445859381776666,2.220446049250313e-16,1.0085033393679548,0.3828529650588621,-0.7467703662491505,0.6445859381776664,0.0
