date,original,emd_reconstructed,emd_error,palladium_spot_STC,palladium_spot_MTC,palladium_spot_LTC,scale_reconstructed,scale_error
2020-01-29,0.0418577887758786,0.04185778877587894,3.400058012914542e-16,-0.6748432482952066,0.6750767375803057,0.0416242994907795,0.04185778877587864,4.163336342344337e-17
2020-01-30,0.4111051888072481,0.41110518880724845,3.3306690738754696e-16,-2.6228529413018045,2.363131957023138,0.6708261730859145,0.4111051888072482,1.1102230246251565e-16
2020-02-03,1.0335350867769932,1.0335350867769932,0.0,-2.444180822878985,2.583063710411332,0.8946521992446468,1.0335350867769937,4.440892098500626e-16
2020-02-04,4.435797691657051,4.435797691657052,8.881784197001252e-16,2.4645500676000376,1.4018917136613172,0.5693559103956962,4.435797691657051,0.0
2020-02-05,0.0871008617244761,0.087100861724476,-1.1102230246251565e-16,0.7473672819839386,-0.6089374795444021,-0.0513289407150604,0.0871008617244761,0.0
2020-02-06,-3.769941934675192,-3.769941934675191,1.3322676295501878e-15,-1.6833221591888097,-1.4682098257665732,-0.6184099497198086,-3.7699419346751917,4.440892098500626e-16
2020-02-10,0.5600659330553093,0.5600659330553093,0.0,1.3520301018657856,-0.0228883323909818,-0.7690758364194946,0.5600659330553092,-1.1102230246251565e-16
2020-02-11,-0.2483893132247061,-0.24838931322470645,-3.608224830031759e-16,-0.8729876600544157,0.7172650851910845,-0.0926667383613747,-0.248389313224706,8.326672684688674e-17
2020-02-12,2.0142252732180843,2.014225273218084,-4.440892098500626e-16,1.0499220802649163,-0.6284042789406158,1.5927074718937837,2.0142252732180843,0.0
2020-02-13,1.255774128319942,1.255774128319942,0.0,-1.8791443107654984,-0.4282687029196941,3.563187142005135,1.2557741283199424,4.440892098500626e-16
2020-02-18,7.993382624024559,7.993382624024557,-1.7763568394002505e-15,2.4835059842268024,0.6089866880279402,4.900889951769814,7.993382624024557,-1.7763568394002505e-15
