target,target_type,model_family,model,feature_set,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,test_std_mean,test_std_std,ar_r2_mean,ar_rmse_mean,ar_mae_mean,incremental_r2_vs_ar,rmse_reduction_vs_ar,mae_reduction_vs_ar
tci_within_silver,delta20,Exog,Exog_RandomForest,external_only,-0.10455975166323957,0.176380156754163,5.325316709731564,0.9189536383009943,4.145705493024894,0.6251640212001276,5.137490578733357,1.2011112050061534,0.9889341390319779,0.5195395230947154,0.2970118242078406,-1.0934938906952174,-4.805777186636849,-3.8486936688170537
tci_within_silver,delta20,Exog,Exog_Ridge,external_only,-10.558146188885896,11.86019585622157,14.724017006144743,4.267428263332546,11.962697465723013,4.107331589968029,5.137490578733357,1.2011112050061534,0.9889341390319779,0.5195395230947154,0.2970118242078406,-11.547080327917874,-14.204477483050027,-11.665685641515172
tci_within_silver,delta20,Mean,Mean,mean_baseline,-0.005196761258549509,0.006048616598891742,5.152273408349964,1.2117799158494424,4.082674659063639,0.8777082313141616,5.137490578733357,1.2011112050061534,0.9889341390319779,0.5195395230947154,0.2970118242078406,-0.9941309002905274,-4.632733885255249,-3.7856628348557986
tci_within_silver,level,AR,AR_Ridge,target_lags,0.9917802862781108,0.00592674568495482,0.5084284714846362,0.25922586426101557,0.288313788531384,0.07948401328392549,5.70247174910763,0.8992636050358169,0.9917802862781108,0.5084284714846362,0.288313788531384,0.0,0.0,0.0
tci_within_silver,level,ARX,ARX_ElasticNet,arx_external_plus_target_lags,0.9188331500317903,0.11855924571056083,1.2106823584577289,0.9155601544095922,0.9572248771908866,0.9182572677364428,5.70247174910763,0.8992636050358169,0.9917802862781108,0.5084284714846362,0.288313788531384,-0.07294713624632043,-0.7022538869730927,-0.6689110886595026
tci_within_silver,level,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,0.25962699548926466,0.34458449017164,4.8475682138334335,1.3829177334739615,4.112196370263114,1.1260990459991156,5.70247174910763,0.8992636050358169,0.9917802862781108,0.5084284714846362,0.288313788531384,-0.7321532907888462,-4.339139742348797,-3.8238825817317306
tci_within_silver,level,ARX,ARX_RandomForest,arx_external_plus_target_lags,0.3927814678010908,0.20345763756261132,4.392467218215942,0.8826889329415867,3.679588850349335,0.8466900663856077,5.70247174910763,0.8992636050358169,0.9917802862781108,0.5084284714846362,0.288313788531384,-0.59899881847702,-3.884038746731306,-3.391275061817951
tci_within_silver,level,ARX,ARX_Ridge,arx_external_plus_target_lags,0.7901559319580498,0.3074310982582037,1.9213242386423872,1.4733679404431683,1.6637133915904814,1.5064097678687909,5.70247174910763,0.8992636050358169,0.9917802862781108,0.5084284714846362,0.288313788531384,-0.20162435432006098,-1.412895767157751,-1.3753996030590974
tci_within_silver,level,Exog,Exog_ElasticNet,external_only,-22.267806878163537,32.73681432439089,20.37958636213098,15.325799917654013,18.45903520644101,16.08909012951408,5.70247174910763,0.8992636050358169,0.9917802862781108,0.5084284714846362,0.288313788531384,-23.259587164441648,-19.871157890646344,-18.170721417909625
tci_within_silver,level,Exog,Exog_ExtraTrees,external_only,-0.1680565105288677,0.5301734718518305,6.085146462830699,1.6655079812421105,5.094496685503809,1.5743875645894725,5.70247174910763,0.8992636050358169,0.9917802862781108,0.5084284714846362,0.288313788531384,-1.1598367968069785,-5.5767179913460625,-4.806182896972425
tci_within_silver,level,Exog,Exog_RandomForest,external_only,-0.3149433880586455,0.3408820111104952,6.458194440252382,0.9411721234745987,5.45997400936928,0.9731412521174332,5.70247174910763,0.8992636050358169,0.9917802862781108,0.5084284714846362,0.288313788531384,-1.3067236743367563,-5.949765968767745,-5.171660220837897
tci_within_silver,level,Exog,Exog_Ridge,external_only,-22.019770674228795,30.52351517996452,21.00652373828504,14.127328079242883,18.86938504696924,14.971104036350244,5.70247174910763,0.8992636050358169,0.9917802862781108,0.5084284714846362,0.288313788531384,-23.011550960506906,-20.498095266800405,-18.581071258437856
tci_within_silver,level,Mean,Mean,mean_baseline,-1.0406591627456423,1.8010745985857908,7.35670959862681,2.1424605075499796,6.229020484930401,2.0043533970101746,5.70247174910763,0.8992636050358169,0.9917802862781108,0.5084284714846362,0.288313788531384,-2.032439449023753,-6.848281127142173,-5.940706696399017
