target,mode,group,abs_coef_sum,signed_coef_sum,n_features,r2,rmse,mae,n_nonzero,abs_coef_total_by_target_mode,normalized_abs_coef
tci_same_scale_STC,external_only,OIL,1.2438924043553863,-0.8114358725986586,10,-1.7370221263549355,6.602747602266605,5.44399980460336,9.0,36.96664778732283,0.033649045255922855
tci_same_scale_STC,external_only,RATE,1.0934015127672903,0.783761314846744,20,-1.7370221263549361,6.602747602266605,5.4439998046033615,10.0,36.96664778732283,0.02957805422492911
tci_same_scale_STC,external_only,REL_GOLD_PLATINUM,2.553755558706816,1.5687559762712535,20,-1.7370221263549361,6.602747602266605,5.4439998046033615,15.0,36.96664778732283,0.069082692415042
tci_same_scale_STC,external_only,REL_GOLD_SILVER,1.8897177728537164,-0.913176428947008,20,-1.7370221263549361,6.602747602266605,5.4439998046033615,13.0,36.96664778732283,0.05111953303760931
tci_same_scale_STC,external_only,REL_PLATINUM_PALLADIUM,2.3423562900102315,1.4581340209167952,20,-1.7370221263549361,6.602747602266605,5.4439998046033615,15.0,36.96664778732283,0.06336404381285307
tci_same_scale_STC,external_only,RISK_STRESS,1.0557734639771943,0.13302494116834007,15,-1.737022126354936,6.6027476022666045,5.443999804603361,11.0,36.96664778732283,0.028560162394255732
tci_same_scale_STC,external_only,USD,3.1169584715470613,2.306551999451375,10,-1.7370221263549355,6.602747602266605,5.44399980460336,8.0,36.96664778732283,0.08431812615197358
tci_within_gold,arx_external_plus_target_lags,CFTC_GOLD,0.3455611384068358,0.31628983364753993,35,0.9939061883549279,0.7704069969158905,0.583683213498087,12.0,21.774877191776458,0.015869716984550482
tci_within_gold,arx_external_plus_target_lags,CFTC_PALLADIUM,1.0963092198003332,0.7475780545144745,35,0.9939061883549279,0.7704069969158905,0.583683213498087,19.0,21.774877191776458,0.05034743526426719
tci_within_gold,arx_external_plus_target_lags,CFTC_PLATINUM,0.5312737276974747,0.16351041925120238,35,0.9939061883549279,0.7704069969158905,0.583683213498087,18.0,21.774877191776458,0.024398471826886654
tci_within_gold,arx_external_plus_target_lags,CFTC_SILVER,0.572247836456898,-0.17598067841691825,35,0.9939061883549279,0.7704069969158905,0.583683213498087,13.0,21.774877191776458,0.02628018663053651
tci_within_gold,arx_external_plus_target_lags,GPR,0.558442413359941,-0.07684276504770678,25,0.9939061883549283,0.7704069969158901,0.583683213498087,14.0,21.774877191776458,0.025646179697897148
tci_within_gold,arx_external_plus_target_lags,INFLATION_GROWTH,0.6450073000941499,0.16644283602439228,15,0.9939061883549288,0.7704069969158899,0.5836832134980868,13.0,21.774877191776458,0.029621627456881575
tci_within_gold,arx_external_plus_target_lags,OIL,0.416982910203054,-0.2883339565655809,10,0.9939061883549287,0.77040699691589,0.5836832134980867,7.0,21.774877191776458,0.01914972500329566
tci_within_gold,arx_external_plus_target_lags,RATE,0.25104898843675394,0.12609077966349924,20,0.9939061883549286,0.7704069969158899,0.5836832134980869,9.0,21.774877191776458,0.011529295261952871
tci_within_gold,arx_external_plus_target_lags,REL_GOLD_PLATINUM,0.34834488143094894,0.23168170867915264,20,0.9939061883549286,0.7704069969158899,0.5836832134980869,8.0,21.774877191776458,0.015997558946624302
tci_within_gold,arx_external_plus_target_lags,REL_GOLD_SILVER,0.212282173055244,-0.1725618825204549,20,0.9939061883549286,0.7704069969158899,0.5836832134980869,10.0,21.774877191776458,0.009748949267801836
