analysis_type,base_score,fold,group,importance_drop,importance_positive,mode,model_type,n_features,permuted_score_mean,permuted_score_std,signed_importance,target,target_type
regression,,3,USD,0.04522298034963651,0.04522298034963651,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,-0.02807102826312827,tci_within_gold,ar_residual
regression,-0.015588475665393009,3,CFTC_GOLD,-0.0017387468194004132,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,-0.013849728845992596,0.00040455949149428605,,tci_within_gold,ar_residual
regression,-0.015588475665393009,3,CFTC_PALLADIUM,3.1882789566598305e-05,3.1882789566598305e-05,arx_external_plus_target_lags,RandomForestPermutation,35,-0.015620358454959607,0.00018000048330110206,,tci_within_gold,ar_residual
regression,-0.015588475665393009,3,CFTC_PLATINUM,-0.0012256285711587846,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,-0.014362847094234224,0.0005839227413366669,,tci_within_gold,ar_residual
regression,-0.015588475665393009,3,CFTC_SILVER,-0.002551523023948196,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,-0.013036952641444813,0.0005548388800023991,,tci_within_gold,ar_residual
regression,-0.015588475665393009,3,GPR,0.0,0.0,arx_external_plus_target_lags,RandomForestPermutation,25,-0.015588475665393009,0.0,,tci_within_gold,ar_residual
regression,-0.015588475665393009,3,INFLATION_GROWTH,-0.012232128764806097,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,-0.0033563469005869115,0.00216001797643657,,tci_within_gold,ar_residual
regression,-0.015588475665393009,3,OIL,1.1390465655939166e-05,1.1390465655939166e-05,arx_external_plus_target_lags,RandomForestPermutation,10,-0.015599866131048948,0.00027522933423640054,,tci_within_gold,ar_residual
regression,-0.015588475665393009,3,RATE,0.002532542336260768,0.002532542336260768,arx_external_plus_target_lags,RandomForestPermutation,20,-0.018121018001653777,0.0009533030407010179,,tci_within_gold,ar_residual
regression,-0.015588475665393009,3,REL_GOLD_PLATINUM,0.0014689113563500396,0.0014689113563500396,arx_external_plus_target_lags,RandomForestPermutation,20,-0.01705738702174305,0.0007799243305500994,,tci_within_gold,ar_residual
regression,-0.015588475665393009,3,REL_GOLD_SILVER,0.0021464986694241794,0.0021464986694241794,arx_external_plus_target_lags,RandomForestPermutation,20,-0.01773497433481719,0.000602899516277037,,tci_within_gold,ar_residual
regression,-0.015588475665393009,3,REL_PLATINUM_PALLADIUM,-0.00010464164505689412,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,-0.015483834020336115,0.00018271335147634554,,tci_within_gold,ar_residual
regression,-0.015588475665393009,3,RISK_STRESS,-0.00020836291471619008,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,-0.015380112750676819,0.0003664722075552297,,tci_within_gold,ar_residual
regression,-0.015588475665393009,3,TCI_AR,0.004016280061368265,0.004016280061368265,arx_external_plus_target_lags,RandomForestPermutation,5,-0.019604755726761274,0.005510913669126356,,tci_within_gold,ar_residual
regression,-0.015588475665393009,3,USD,0.002458726895414081,0.002458726895414081,arx_external_plus_target_lags,RandomForestPermutation,10,-0.01804720256080709,0.0007150682021026754,,tci_within_gold,ar_residual
regression,,3,CFTC_GOLD,27.768983195847426,27.768983195847426,external_only,ElasticNetCoefficient,35,,,5.021148052872079,tci_within_silver,level
regression,,3,CFTC_PALLADIUM,16.033045214899765,16.033045214899765,external_only,ElasticNetCoefficient,35,,,4.443397156640483,tci_within_silver,level
regression,,3,CFTC_PLATINUM,21.90644756898127,21.90644756898127,external_only,ElasticNetCoefficient,35,,,-6.885865818368564,tci_within_silver,level
regression,,3,CFTC_SILVER,26.27996516201163,26.27996516201163,external_only,ElasticNetCoefficient,35,,,0.5509904006416098,tci_within_silver,level
regression,,3,GPR,13.689019123852407,13.689019123852407,external_only,ElasticNetCoefficient,25,,,0.21640256988459985,tci_within_silver,level
regression,,3,INFLATION_GROWTH,4.4998963875550935,4.4998963875550935,external_only,ElasticNetCoefficient,15,,,-0.7009703034234263,tci_within_silver,level
regression,,3,OIL,4.966161623122048,4.966161623122048,external_only,ElasticNetCoefficient,10,,,3.675773075313565,tci_within_silver,level
regression,,3,RATE,8.421891658335342,8.421891658335342,external_only,ElasticNetCoefficient,20,,,-4.354028406017374,tci_within_silver,level
regression,,3,REL_GOLD_PLATINUM,10.103426196783953,10.103426196783953,external_only,ElasticNetCoefficient,20,,,0.8976842358625969,tci_within_silver,level
regression,,3,REL_GOLD_SILVER,5.841834034654234,5.841834034654234,external_only,ElasticNetCoefficient,20,,,1.3439559201453037,tci_within_silver,level
regression,,3,REL_PLATINUM_PALLADIUM,6.534744377298411,6.534744377298411,external_only,ElasticNetCoefficient,20,,,2.0316034951891853,tci_within_silver,level
regression,,3,RISK_STRESS,7.145581921191658,7.145581921191658,external_only,ElasticNetCoefficient,15,,,-1.519086950494317,tci_within_silver,level
regression,,3,USD,9.72387567855096,9.72387567855096,external_only,ElasticNetCoefficient,10,,,4.292373916770728,tci_within_silver,level
regression,0.012430132745638978,3,CFTC_GOLD,0.0013373760119496092,0.0013373760119496092,external_only,RandomForestPermutation,35,0.011092756733689368,0.0005990790645110191,,tci_within_silver,level
regression,0.012430132745638978,3,CFTC_PALLADIUM,0.013518817284019416,0.013518817284019416,external_only,RandomForestPermutation,35,-0.0010886845383804393,0.0011465370805518388,,tci_within_silver,level
regression,0.012430132745638978,3,CFTC_PLATINUM,0.0059554331234566256,0.0059554331234566256,external_only,RandomForestPermutation,35,0.006474699622182352,0.0020599830782353696,,tci_within_silver,level
regression,0.012430132745638978,3,CFTC_SILVER,0.009692225863675389,0.009692225863675389,external_only,RandomForestPermutation,35,0.0027379068819635886,0.0005288661289046792,,tci_within_silver,level
regression,0.012430132745638978,3,GPR,4.440892098500626e-16,4.440892098500626e-16,external_only,RandomForestPermutation,25,0.012430132745638534,0.0,,tci_within_silver,level
regression,0.012430132745638978,3,INFLATION_GROWTH,-0.022824986803196258,0.0,external_only,RandomForestPermutation,15,0.035255119548835236,0.0013148072083333385,,tci_within_silver,level
regression,0.012430132745638978,3,OIL,0.0104015502288383,0.0104015502288383,external_only,RandomForestPermutation,10,0.0020285825168006775,0.002275896175820554,,tci_within_silver,level
regression,0.012430132745638978,3,RATE,0.004688778131540968,0.004688778131540968,external_only,RandomForestPermutation,20,0.00774135461409801,0.011052047799811636,,tci_within_silver,level
regression,0.012430132745638978,3,REL_GOLD_PLATINUM,0.002011496577627706,0.002011496577627706,external_only,RandomForestPermutation,20,0.010418636168011272,0.0010603396814209349,,tci_within_silver,level
regression,0.012430132745638978,3,REL_GOLD_SILVER,0.00964067447410614,0.00964067447410614,external_only,RandomForestPermutation,20,0.0027894582715328373,0.001301972371655949,,tci_within_silver,level
regression,0.012430132745638978,3,REL_PLATINUM_PALLADIUM,-0.00739938611181808,0.0,external_only,RandomForestPermutation,20,0.019829518857457058,0.002698901440755632,,tci_within_silver,level
regression,0.012430132745638978,3,RISK_STRESS,-0.002445235248758615,0.0,external_only,RandomForestPermutation,15,0.014875367994397592,0.0013301977470567652,,tci_within_silver,level
regression,0.012430132745638978,3,USD,-0.00405171508470481,0.0,external_only,RandomForestPermutation,10,0.016481847830343788,0.001149736063379054,,tci_within_silver,level
regression,,3,CFTC_GOLD,0.38111802241859255,0.38111802241859255,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.21908999991728242,tci_within_silver,level
regression,,3,CFTC_PALLADIUM,0.18931000987975868,0.18931000987975868,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.11006867590105776,tci_within_silver,level
regression,,3,CFTC_PLATINUM,0.19623846617458976,0.19623846617458976,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.11728673657153449,tci_within_silver,level
regression,,3,CFTC_SILVER,0.2885664000828949,0.2885664000828949,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.09777106220371926,tci_within_silver,level
regression,,3,GPR,0.22375749386541996,0.22375749386541996,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,-0.0173841133064558,tci_within_silver,level
regression,,3,INFLATION_GROWTH,0.12341745143957919,0.12341745143957919,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.03582459197568653,tci_within_silver,level
regression,,3,OIL,0.05136491687141653,0.05136491687141653,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.013350279412449912,tci_within_silver,level
regression,,3,RATE,0.2607544686598976,0.2607544686598976,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.010445346334725205,tci_within_silver,level
regression,,3,REL_GOLD_PLATINUM,0.08446065633192695,0.08446065633192695,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.013437825182147211,tci_within_silver,level
regression,,3,REL_GOLD_SILVER,0.12003959173317416,0.12003959173317416,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.11859322765805294,tci_within_silver,level
regression,,3,REL_PLATINUM_PALLADIUM,0.07818470519828126,0.07818470519828126,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.03559464413382539,tci_within_silver,level
regression,,3,RISK_STRESS,0.188172699705316,0.188172699705316,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.0432339061731503,tci_within_silver,level
regression,,3,TCI_AR,11.299959160040194,11.299959160040194,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,9.881518828366099,tci_within_silver,level
regression,,3,USD,0.07121341503971908,0.07121341503971908,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.05891810186356368,tci_within_silver,level
regression,0.5341645691775848,3,CFTC_GOLD,-0.00022008678536022952,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.534384655962945,5.0230399860794004e-05,,tci_within_silver,level
regression,0.5341645691775848,3,CFTC_PALLADIUM,-0.0013331129465254943,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.5354976821241103,0.0002126460261425541,,tci_within_silver,level
regression,0.5341645691775848,3,CFTC_PLATINUM,0.00023748355499586538,0.00023748355499586538,arx_external_plus_target_lags,RandomForestPermutation,35,0.533927085622589,0.0008755316798860195,,tci_within_silver,level
regression,0.5341645691775848,3,CFTC_SILVER,0.0012549563506824013,0.0012549563506824013,arx_external_plus_target_lags,RandomForestPermutation,35,0.5329096128269024,0.001889847366632528,,tci_within_silver,level
regression,0.5341645691775848,3,GPR,6.661338147750939e-16,6.661338147750939e-16,arx_external_plus_target_lags,RandomForestPermutation,25,0.5341645691775841,3.268408087260198e-16,,tci_within_silver,level
regression,0.5341645691775848,3,INFLATION_GROWTH,-0.0032829448045589293,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,0.5374475139821437,0.0008663386809412871,,tci_within_silver,level
regression,0.5341645691775848,3,OIL,-0.0029918939382910237,0.0,arx_external_plus_target_lags,RandomForestPermutation,10,0.5371564631158758,0.0029325471289272827,,tci_within_silver,level
regression,0.5341645691775848,3,RATE,0.007788184760589512,0.007788184760589512,arx_external_plus_target_lags,RandomForestPermutation,20,0.5263763844169953,0.0020316844002940446,,tci_within_silver,level
regression,0.5341645691775848,3,REL_GOLD_PLATINUM,-6.190334741584813e-05,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.5342264725250007,0.0008233151176848332,,tci_within_silver,level
regression,0.5341645691775848,3,REL_GOLD_SILVER,-0.004833146795784282,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.5389977159733691,0.0009371147310412922,,tci_within_silver,level
regression,0.5341645691775848,3,REL_PLATINUM_PALLADIUM,-0.0012567522769579842,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.5354213214545428,0.0010725315435509027,,tci_within_silver,level
regression,0.5341645691775848,3,RISK_STRESS,-0.008968922786462885,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,0.5431334919640477,0.0012793276303749428,,tci_within_silver,level
regression,0.5341645691775848,3,TCI_AR,0.712559171485424,0.712559171485424,arx_external_plus_target_lags,RandomForestPermutation,5,-0.17839460230783918,0.04191749296600928,,tci_within_silver,level
regression,0.5341645691775848,3,USD,-0.0014278347435768834,0.0,arx_external_plus_target_lags,RandomForestPermutation,10,0.5355924039211617,0.0008765850913746873,,tci_within_silver,level
regression,,3,CFTC_GOLD,14.218640799585438,14.218640799585438,external_only,ElasticNetCoefficient,35,,,4.28648659782237,tci_within_silver,delta20
regression,,3,CFTC_PALLADIUM,23.500227430371513,23.500227430371513,external_only,ElasticNetCoefficient,35,,,8.482576529762886,tci_within_silver,delta20
regression,,3,CFTC_PLATINUM,14.485757374937394,14.485757374937394,external_only,ElasticNetCoefficient,35,,,1.2786686684770965,tci_within_silver,delta20
regression,,3,CFTC_SILVER,11.294894769940445,11.294894769940445,external_only,ElasticNetCoefficient,35,,,1.070036309781759,tci_within_silver,delta20
regression,,3,GPR,22.185728394801455,22.185728394801455,external_only,ElasticNetCoefficient,25,,,-0.06528154471082148,tci_within_silver,delta20
regression,,3,INFLATION_GROWTH,6.244887586011911,6.244887586011911,external_only,ElasticNetCoefficient,15,,,-3.9492831221769253,tci_within_silver,delta20
regression,,3,OIL,6.497844562475933,6.497844562475933,external_only,ElasticNetCoefficient,10,,,5.410442256516442,tci_within_silver,delta20
regression,,3,RATE,2.9544892818279576,2.9544892818279576,external_only,ElasticNetCoefficient,20,,,-0.40805518035344646,tci_within_silver,delta20
regression,,3,REL_GOLD_PLATINUM,10.198733317986612,10.198733317986612,external_only,ElasticNetCoefficient,20,,,-5.55647058066863,tci_within_silver,delta20
regression,,3,REL_GOLD_SILVER,4.1610087660002835,4.1610087660002835,external_only,ElasticNetCoefficient,20,,,-1.6591284670813975,tci_within_silver,delta20
regression,,3,REL_PLATINUM_PALLADIUM,5.683500296601367,5.683500296601367,external_only,ElasticNetCoefficient,20,,,-3.3085168056070158,tci_within_silver,delta20
regression,,3,RISK_STRESS,8.987472581939524,8.987472581939524,external_only,ElasticNetCoefficient,15,,,0.29032112762909357,tci_within_silver,delta20
regression,,3,USD,6.38635747325684,6.38635747325684,external_only,ElasticNetCoefficient,10,,,5.092210346704881,tci_within_silver,delta20
regression,0.07305157913049454,3,CFTC_GOLD,-0.00031706805172437846,0.0,external_only,RandomForestPermutation,35,0.07336864718221892,0.00023719837420208123,,tci_within_silver,delta20
regression,0.07305157913049454,3,CFTC_PALLADIUM,-0.00785108073969032,0.0,external_only,RandomForestPermutation,35,0.08090265987018486,0.0006754160921482124,,tci_within_silver,delta20
regression,0.07305157913049454,3,CFTC_PLATINUM,-0.0010625215425157791,0.0,external_only,RandomForestPermutation,35,0.07411410067301032,0.0008324188999768283,,tci_within_silver,delta20
regression,0.07305157913049454,3,CFTC_SILVER,-0.00988761807528267,0.0,external_only,RandomForestPermutation,35,0.08293919720577721,0.0024951488662381767,,tci_within_silver,delta20
regression,0.07305157913049454,3,GPR,1.1102230246251565e-16,1.1102230246251565e-16,external_only,RandomForestPermutation,25,0.07305157913049443,0.0,,tci_within_silver,delta20
regression,0.07305157913049454,3,INFLATION_GROWTH,-0.0029572421917371666,0.0,external_only,RandomForestPermutation,15,0.0760088213222317,0.0015559626711519438,,tci_within_silver,delta20
regression,0.07305157913049454,3,OIL,-0.004761517277535668,0.0,external_only,RandomForestPermutation,10,0.0778130964080302,0.0007747660396800264,,tci_within_silver,delta20
regression,0.07305157913049454,3,RATE,0.18973479946227018,0.18973479946227018,external_only,RandomForestPermutation,20,-0.11668322033177565,0.02802557787661788,,tci_within_silver,delta20
regression,0.07305157913049454,3,REL_GOLD_PLATINUM,-0.0010862888873185428,0.0,external_only,RandomForestPermutation,20,0.07413786801781308,0.0009232005377434186,,tci_within_silver,delta20
regression,0.07305157913049454,3,REL_GOLD_SILVER,0.00042625081469098436,0.00042625081469098436,external_only,RandomForestPermutation,20,0.07262532831580355,0.006564358756044839,,tci_within_silver,delta20
regression,0.07305157913049454,3,REL_PLATINUM_PALLADIUM,-0.0015756321742437934,0.0,external_only,RandomForestPermutation,20,0.07462721130473833,0.00023536630017758484,,tci_within_silver,delta20
regression,0.07305157913049454,3,RISK_STRESS,0.000382610715376111,0.000382610715376111,external_only,RandomForestPermutation,15,0.07266896841511843,0.00038396478588097844,,tci_within_silver,delta20
regression,0.07305157913049454,3,USD,0.009524135253989985,0.009524135253989985,external_only,RandomForestPermutation,10,0.06352744387650455,0.0052930586723308505,,tci_within_silver,delta20
regression,,3,CFTC_GOLD,0.18456836473054897,0.18456836473054897,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.03927337604344478,tci_within_silver,delta20
regression,,3,CFTC_PALLADIUM,0.29419580373819126,0.29419580373819126,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.0831795532944578,tci_within_silver,delta20
regression,,3,CFTC_PLATINUM,0.126894913369452,0.126894913369452,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.032295656275985234,tci_within_silver,delta20
regression,,3,CFTC_SILVER,0.13994048350811505,0.13994048350811505,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.049973256716358785,tci_within_silver,delta20
regression,,3,GPR,0.21190803213920562,0.21190803213920562,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,-0.035001622451869455,tci_within_silver,delta20
regression,,3,INFLATION_GROWTH,0.12241953215510108,0.12241953215510108,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.03477837559369973,tci_within_silver,delta20
regression,,3,OIL,0.056511787111035494,0.056511787111035494,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.01832525018345342,tci_within_silver,delta20
regression,,3,RATE,0.21442541319628783,0.21442541319628783,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.03366345929290998,tci_within_silver,delta20
regression,,3,REL_GOLD_PLATINUM,0.08098174864102284,0.08098174864102284,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.04657705769499802,tci_within_silver,delta20
regression,,3,REL_GOLD_SILVER,0.14112223098511933,0.14112223098511933,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.13709270601914061,tci_within_silver,delta20
regression,,3,REL_PLATINUM_PALLADIUM,0.08274385340015272,0.08274385340015272,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.052999520247258486,tci_within_silver,delta20
regression,,3,RISK_STRESS,0.12384520157037945,0.12384520157037945,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.041014940814689586,tci_within_silver,delta20
regression,,3,TCI_AR,6.410809180785958,6.410809180785958,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,5.906813774084358,tci_within_silver,delta20
regression,,3,USD,0.06824884967369285,0.06824884967369285,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.06032442704105755,tci_within_silver,delta20
regression,0.49299728840575685,3,CFTC_GOLD,-0.0031511437618877425,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.4961484321676446,0.00019000160361538467,,tci_within_silver,delta20
regression,0.49299728840575685,3,CFTC_PALLADIUM,0.0001206502122779729,0.0001206502122779729,arx_external_plus_target_lags,RandomForestPermutation,35,0.4928766381934789,0.0004894319600831309,,tci_within_silver,delta20
regression,0.49299728840575685,3,CFTC_PLATINUM,-0.001976074100300207,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.49497336250605706,0.00033578171965025676,,tci_within_silver,delta20
regression,0.49299728840575685,3,CFTC_SILVER,-0.000588083342749568,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.4935853717485064,0.0008806287455472129,,tci_within_silver,delta20
regression,0.49299728840575685,3,GPR,5.551115123125783e-17,5.551115123125783e-17,arx_external_plus_target_lags,RandomForestPermutation,25,0.4929972884057568,5.551115123125783e-17,,tci_within_silver,delta20
regression,0.49299728840575685,3,INFLATION_GROWTH,-0.002216718760179981,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,0.49521400716593683,0.00044931882923777874,,tci_within_silver,delta20
regression,0.49299728840575685,3,OIL,0.0015819611130805655,0.0015819611130805655,arx_external_plus_target_lags,RandomForestPermutation,10,0.4914153272926763,0.0001649553611002715,,tci_within_silver,delta20
regression,0.49299728840575685,3,RATE,0.10677990588018027,0.10677990588018027,arx_external_plus_target_lags,RandomForestPermutation,20,0.3862173825255766,0.014854017244332426,,tci_within_silver,delta20
regression,0.49299728840575685,3,REL_GOLD_PLATINUM,-0.0010509754676425453,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.4940482638733994,0.0013405967351243053,,tci_within_silver,delta20
regression,0.49299728840575685,3,REL_GOLD_SILVER,-0.0017559810355288197,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.49475326944128567,0.0005706558462500033,,tci_within_silver,delta20
regression,0.49299728840575685,3,REL_PLATINUM_PALLADIUM,0.0010839647355825321,0.0010839647355825321,arx_external_plus_target_lags,RandomForestPermutation,20,0.4919133236701743,0.0002968641270743304,,tci_within_silver,delta20
regression,0.49299728840575685,3,RISK_STRESS,-0.00201584570551544,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,0.4950131341112723,0.00028944905306457536,,tci_within_silver,delta20
regression,0.49299728840575685,3,TCI_AR,0.5477441027311455,0.5477441027311455,arx_external_plus_target_lags,RandomForestPermutation,5,-0.05474681432538864,0.037027408421755725,,tci_within_silver,delta20
regression,0.49299728840575685,3,USD,-0.0028301724407998607,0.0,arx_external_plus_target_lags,RandomForestPermutation,10,0.4958274608465567,0.001076131333633884,,tci_within_silver,delta20
regression,,3,CFTC_GOLD,0.14857660215073545,0.14857660215073545,external_only,ElasticNetCoefficient,35,,,0.07124588548821138,tci_within_silver,ar_residual
regression,,3,CFTC_PALLADIUM,0.1128975516717047,0.1128975516717047,external_only,ElasticNetCoefficient,35,,,0.0014957225348396714,tci_within_silver,ar_residual
regression,,3,CFTC_PLATINUM,0.06555084556315177,0.06555084556315177,external_only,ElasticNetCoefficient,35,,,-0.010390195464222207,tci_within_silver,ar_residual
regression,,3,CFTC_SILVER,0.08604537727791466,0.08604537727791466,external_only,ElasticNetCoefficient,35,,,-0.04219835363758136,tci_within_silver,ar_residual
regression,,3,GPR,0.1002515578479415,0.1002515578479415,external_only,ElasticNetCoefficient,25,,,-0.013132210391173776,tci_within_silver,ar_residual
regression,,3,INFLATION_GROWTH,0.0990232904460627,0.0990232904460627,external_only,ElasticNetCoefficient,15,,,-0.02865688247987741,tci_within_silver,ar_residual
regression,,3,OIL,0.017704431628730102,0.017704431628730102,external_only,ElasticNetCoefficient,10,,,-0.003775038271807999,tci_within_silver,ar_residual
regression,,3,RATE,0.14145201590918594,0.14145201590918594,external_only,ElasticNetCoefficient,20,,,0.04500426480725682,tci_within_silver,ar_residual
regression,,3,REL_GOLD_PLATINUM,0.04419343292225764,0.04419343292225764,external_only,ElasticNetCoefficient,20,,,0.015476268186562352,tci_within_silver,ar_residual
regression,,3,REL_GOLD_SILVER,0.1264184653298052,0.1264184653298052,external_only,ElasticNetCoefficient,20,,,-0.1264184653298052,tci_within_silver,ar_residual
regression,,3,REL_PLATINUM_PALLADIUM,0.0444818582809041,0.0444818582809041,external_only,ElasticNetCoefficient,20,,,0.014608393878793804,tci_within_silver,ar_residual
regression,,3,RISK_STRESS,0.06261085513591844,0.06261085513591844,external_only,ElasticNetCoefficient,15,,,-0.014501867405733011,tci_within_silver,ar_residual
regression,,3,USD,0.054297698195027555,0.054297698195027555,external_only,ElasticNetCoefficient,10,,,0.03221888999044056,tci_within_silver,ar_residual
regression,-0.002155365909505491,3,CFTC_GOLD,-0.00021656881260493743,0.0,external_only,RandomForestPermutation,35,-0.0019387970969005537,0.00036232498770511764,,tci_within_silver,ar_residual
regression,-0.002155365909505491,3,CFTC_PALLADIUM,0.00020230794841887478,0.00020230794841887478,external_only,RandomForestPermutation,35,-0.002357673857924366,0.00011592772527913292,,tci_within_silver,ar_residual
regression,-0.002155365909505491,3,CFTC_PLATINUM,-0.0006719339355209335,0.0,external_only,RandomForestPermutation,35,-0.0014834319739845576,0.00031334466054460655,,tci_within_silver,ar_residual
regression,-0.002155365909505491,3,CFTC_SILVER,0.0001477018680682285,0.0001477018680682285,external_only,RandomForestPermutation,35,-0.0023030677775737196,0.0003916189458849961,,tci_within_silver,ar_residual
regression,-0.002155365909505491,3,GPR,0.0,0.0,external_only,RandomForestPermutation,25,-0.002155365909505491,0.0,,tci_within_silver,ar_residual
regression,-0.002155365909505491,3,INFLATION_GROWTH,0.0005905790986813209,0.0005905790986813209,external_only,RandomForestPermutation,15,-0.002745945008186812,0.00036056058475545934,,tci_within_silver,ar_residual
regression,-0.002155365909505491,3,OIL,0.0014289261910317061,0.0014289261910317061,external_only,RandomForestPermutation,10,-0.0035842921005371973,0.0008287814120616692,,tci_within_silver,ar_residual
regression,-0.002155365909505491,3,RATE,0.00011060102929009519,0.00011060102929009519,external_only,RandomForestPermutation,20,-0.0022659669387955863,0.000513735136306881,,tci_within_silver,ar_residual
regression,-0.002155365909505491,3,REL_GOLD_PLATINUM,0.0008003350249914387,0.0008003350249914387,external_only,RandomForestPermutation,20,-0.00295570093449693,0.00035114037634925667,,tci_within_silver,ar_residual
regression,-0.002155365909505491,3,REL_GOLD_SILVER,-0.0001917924750339437,0.0,external_only,RandomForestPermutation,20,-0.0019635734344715474,0.0003504405275124966,,tci_within_silver,ar_residual
regression,-0.002155365909505491,3,REL_PLATINUM_PALLADIUM,0.0009842143777188581,0.0009842143777188581,external_only,RandomForestPermutation,20,-0.0031395802872243492,0.0003909447313076284,,tci_within_silver,ar_residual
regression,-0.002155365909505491,3,RISK_STRESS,0.00031332421537766386,0.00031332421537766386,external_only,RandomForestPermutation,15,-0.002468690124883155,0.0002473666741155423,,tci_within_silver,ar_residual
regression,-0.002155365909505491,3,USD,-0.00042528683717020965,0.0,external_only,RandomForestPermutation,10,-0.0017300790723352815,0.0005858847021276193,,tci_within_silver,ar_residual
regression,,3,CFTC_GOLD,0.16273113883696655,0.16273113883696655,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.09143983544351683,tci_within_silver,ar_residual
regression,,3,CFTC_PALLADIUM,0.10644280191486805,0.10644280191486805,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.028937279094554492,tci_within_silver,ar_residual
regression,,3,CFTC_PLATINUM,0.08164174020865837,0.08164174020865837,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.03257677242752466,tci_within_silver,ar_residual
regression,,3,CFTC_SILVER,0.18792200284878807,0.18792200284878807,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.07249271528905378,tci_within_silver,ar_residual
regression,,3,GPR,0.1287661395520549,0.1287661395520549,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,-0.010230017487368601,tci_within_silver,ar_residual
regression,,3,INFLATION_GROWTH,0.10128248879883407,0.10128248879883407,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.017601032160555252,tci_within_silver,ar_residual
regression,,3,OIL,0.01322249847484379,0.01322249847484379,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.0008480237950752802,tci_within_silver,ar_residual
regression,,3,RATE,0.19403271041546546,0.19403271041546546,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.017487803411709045,tci_within_silver,ar_residual
regression,,3,REL_GOLD_PLATINUM,0.03258976618522767,0.03258976618522767,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.01486099137262955,tci_within_silver,ar_residual
regression,,3,REL_GOLD_SILVER,0.08970514014341045,0.08970514014341045,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.08881869892177423,tci_within_silver,ar_residual
regression,,3,REL_PLATINUM_PALLADIUM,0.0590239538674167,0.0590239538674167,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.03893630740929477,tci_within_silver,ar_residual
regression,,3,RISK_STRESS,0.07701065804238492,0.07701065804238492,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.040682873311523336,tci_within_silver,ar_residual
