target,target_type,model_family,model,feature_set,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,test_std_mean,test_std_std
tci_within_palladium,level,ARX,ARX_Ridge,arx_external_plus_target_lags,0.9838994952724217,0.00983802103073662,1.1680911875787163,0.4869521870701906,0.9426904337005287,0.5226660908318741,9.675243887890026,1.625521670122426
tci_within_palladium,level,Exog,Exog_ElasticNet,external_only,-3.060115983063873,2.0630424711891884,18.60266554887798,1.3974898217062743,15.093627571301994,2.722431769207109,9.675243887890026,1.625521670122426
tci_within_palladium,level,Exog,Exog_ExtraTrees,external_only,-0.1756904309958943,0.181906068900358,10.38911783598063,1.140511382443328,8.457257304599755,1.9350628887973342,9.675243887890026,1.625521670122426
tci_within_palladium,level,Exog,Exog_RandomForest,external_only,-0.04233254110832337,0.028624040221240907,9.869456398486564,1.59078095807349,8.679532344277632,1.2678754190394248,9.675243887890026,1.625521670122426
tci_within_palladium,level,Exog,Exog_Ridge,external_only,-3.7379970571639176,2.9302520771995355,19.77646271733809,2.3572667385349817,15.98859351716534,3.3525690825323307,9.675243887890026,1.625521670122426
tci_within_palladium,level,Mean,Mean,mean_baseline,-0.20954971290038915,0.11685574301256568,10.660816416459797,2.11185923434564,9.051359021251919,2.655026377317784,9.675243887890026,1.625521670122426
tci_within_platinum,ar_residual,AR,AR_Ridge,target_lags,0.9715888285483332,0.04698932287304411,0.5211175176889276,0.4432900586517123,0.21356315615789648,0.05103564950057302,6.334569107141765,2.4585409487522654
tci_within_platinum,ar_residual,ARX,ARX_ElasticNet,arx_external_plus_target_lags,0.07534977194211893,0.2845436847204485,0.4739651797462749,0.3722758871342727,0.21172217860807943,0.05283210806524486,0.516681796306828,0.44665755940598373
tci_within_platinum,ar_residual,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,-0.014571150653854023,0.012055903275126628,0.5187625162554903,0.4456979148262811,0.21194901586046044,0.05443188897083698,0.516681796306828,0.44665755940598373
tci_within_platinum,ar_residual,ARX,ARX_RandomForest,arx_external_plus_target_lags,-0.02683696538496198,0.03906020054804845,0.5201518671936664,0.4446558450375596,0.21554441272182145,0.05568086033331227,0.516681796306828,0.44665755940598373
tci_within_platinum,ar_residual,ARX,ARX_Ridge,arx_external_plus_target_lags,-0.9528315876114933,1.9809378282600982,0.5486494648355768,0.2998548777820466,0.35989924527895883,0.175730286115216,0.516681796306828,0.44665755940598373
tci_within_platinum,ar_residual,Exog,Exog_ElasticNet,external_only,-0.11229306038070241,0.10518332161466498,0.5311780240724453,0.4373298541113272,0.22712537768956756,0.046590287774837355,0.516681796306828,0.44665755940598373
tci_within_platinum,ar_residual,Exog,Exog_ExtraTrees,external_only,-0.014008214933242854,0.0132168762644326,0.5187762583995222,0.4456766054296225,0.21242733066258515,0.05462365757597373,0.516681796306828,0.44665755940598373
tci_within_platinum,ar_residual,Exog,Exog_RandomForest,external_only,-0.01856223358830363,0.02461090865251429,0.5191500135440242,0.44533356490460524,0.21282977924345414,0.052651526259973505,0.516681796306828,0.44665755940598373
tci_within_platinum,ar_residual,Exog,Exog_Ridge,external_only,-0.762960870027527,0.9454908550767916,0.6050035171593283,0.4261159918220629,0.322708061016596,0.08298975625996675,0.516681796306828,0.44665755940598373
tci_within_platinum,delta20,AR,AR_Ridge,target_lags,0.9737193107345666,0.0383755842266531,0.4323519575382611,0.35895071800341605,0.18724604719737084,0.055639647705332695,3.3977209493775677,0.6966673322568183
tci_within_platinum,delta20,ARX,ARX_ElasticNet,arx_external_plus_target_lags,0.9712076193155506,0.04081103277115191,0.4576825440871622,0.36103899737418815,0.20997127478671426,0.044751830270699955,3.3977209493775677,0.6966673322568183
tci_within_platinum,delta20,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,0.044284323887635334,0.10098293024016763,3.341120813807858,0.8661437434017,2.464074955387464,0.7472837894905524,3.3977209493775677,0.6966673322568183
