target,importance_mode,fold,feature,group,tree_importance
tci_within_palladium,external_only,3,cftc_gold_nonreportable_net_ratio_lag20,CFTC_GOLD,0.0
tci_within_palladium,external_only,3,cftc_gold_nonreportable_net_ratio_ma20_lag1,CFTC_GOLD,0.0
tci_within_palladium,external_only,3,cftc_gold_nonreportable_net_ratio_std20_lag1,CFTC_GOLD,2.00447862839658e-05
tci_within_palladium,external_only,3,cftc_gold_oi_change_ratio_lag1,CFTC_GOLD,0.0
tci_within_palladium,external_only,3,cftc_gold_oi_change_ratio_lag5,CFTC_GOLD,0.0
tci_within_palladium,external_only,3,cftc_gold_oi_change_ratio_lag20,CFTC_GOLD,0.0
tci_within_palladium,external_only,3,cftc_gold_oi_change_ratio_ma20_lag1,CFTC_GOLD,0.0
tci_within_palladium,external_only,3,cftc_gold_oi_change_ratio_std20_lag1,CFTC_GOLD,0.0
tci_within_palladium,external_only,3,cftc_palladium_oi_lag1,CFTC_PALLADIUM,0.0011732207394044702
tci_within_palladium,external_only,3,cftc_palladium_oi_lag5,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,cftc_palladium_oi_lag20,CFTC_PALLADIUM,0.0006617395131802977
tci_within_palladium,external_only,3,cftc_palladium_oi_ma20_lag1,CFTC_PALLADIUM,0.00017922284327840363
tci_within_palladium,external_only,3,cftc_palladium_oi_std20_lag1,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,cftc_palladium_oi_change_ratio_lag1,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,cftc_palladium_oi_change_ratio_lag5,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,cftc_palladium_oi_change_ratio_lag20,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,cftc_palladium_oi_change_ratio_ma20_lag1,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,cftc_palladium_oi_change_ratio_std20_lag1,CFTC_PALLADIUM,0.0010327049767737558
tci_within_palladium,external_only,3,cftc_palladium_managed_money_net_ratio_lag1,CFTC_PALLADIUM,0.0018558794343793718
tci_within_palladium,external_only,3,cftc_palladium_managed_money_net_ratio_lag5,CFTC_PALLADIUM,0.0010267334771855148
tci_within_palladium,external_only,3,cftc_palladium_managed_money_net_ratio_lag20,CFTC_PALLADIUM,0.0003536774386764391
tci_within_palladium,external_only,3,cftc_palladium_managed_money_net_ratio_ma20_lag1,CFTC_PALLADIUM,0.005802356296180495
tci_within_palladium,external_only,3,cftc_palladium_managed_money_net_ratio_std20_lag1,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,cftc_palladium_producer_merchant_net_ratio_lag1,CFTC_PALLADIUM,6.815446178687867e-05
tci_within_palladium,external_only,3,cftc_palladium_producer_merchant_net_ratio_lag5,CFTC_PALLADIUM,0.00019196275516808464
tci_within_palladium,external_only,3,cftc_palladium_producer_merchant_net_ratio_lag20,CFTC_PALLADIUM,0.0017733243855535257
tci_within_palladium,external_only,3,cftc_palladium_producer_merchant_net_ratio_ma20_lag1,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,cftc_palladium_producer_merchant_net_ratio_std20_lag1,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,cftc_palladium_swap_net_ratio_lag1,CFTC_PALLADIUM,0.0006384659455169762
tci_within_palladium,external_only,3,cftc_palladium_swap_net_ratio_lag5,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,cftc_palladium_swap_net_ratio_lag20,CFTC_PALLADIUM,0.00010140605295712486
tci_within_palladium,external_only,3,cftc_palladium_swap_net_ratio_ma20_lag1,CFTC_PALLADIUM,0.0016050132261496946
tci_within_palladium,external_only,3,cftc_palladium_swap_net_ratio_std20_lag1,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,cftc_gold_oi_lag1,CFTC_GOLD,0.006375276759249293
tci_within_palladium,external_only,3,cftc_gold_oi_lag5,CFTC_GOLD,0.007323117556915571
tci_within_palladium,external_only,3,cftc_gold_oi_lag20,CFTC_GOLD,0.009597584235371097
tci_within_palladium,external_only,3,cftc_gold_oi_ma20_lag1,CFTC_GOLD,0.003376543698018263
tci_within_palladium,external_only,3,cftc_gold_oi_std20_lag1,CFTC_GOLD,1.8783270853403452e-06
tci_within_palladium,external_only,3,cftc_platinum_oi_lag1,CFTC_PLATINUM,2.803290623193668e-05
tci_within_palladium,external_only,3,cftc_platinum_oi_lag5,CFTC_PLATINUM,0.0013995910379381899
tci_within_palladium,external_only,3,cftc_platinum_oi_lag20,CFTC_PLATINUM,0.00023092297607249745
tci_within_palladium,external_only,3,cftc_platinum_oi_ma20_lag1,CFTC_PLATINUM,0.00013550418898183126
tci_within_palladium,external_only,3,cftc_platinum_oi_std20_lag1,CFTC_PLATINUM,0.0
tci_within_palladium,external_only,3,cftc_silver_nonreportable_net_ratio_lag1,CFTC_SILVER,0.0009106533762981356
tci_within_palladium,external_only,3,cftc_silver_nonreportable_net_ratio_lag5,CFTC_SILVER,0.00035401595885309063
tci_within_palladium,external_only,3,cftc_silver_nonreportable_net_ratio_lag20,CFTC_SILVER,0.0005633860948792002
tci_within_palladium,external_only,3,cftc_silver_nonreportable_net_ratio_ma20_lag1,CFTC_SILVER,0.0010891612635117779
tci_within_palladium,external_only,3,cftc_silver_nonreportable_net_ratio_std20_lag1,CFTC_SILVER,0.0
tci_within_palladium,external_only,3,cftc_platinum_managed_money_net_ratio_lag1,CFTC_PLATINUM,0.010286616263362936
tci_within_palladium,external_only,3,cftc_platinum_managed_money_net_ratio_lag5,CFTC_PLATINUM,0.003476965156432324
tci_within_palladium,external_only,3,cftc_platinum_managed_money_net_ratio_lag20,CFTC_PLATINUM,0.0
tci_within_palladium,external_only,3,cftc_platinum_managed_money_net_ratio_ma20_lag1,CFTC_PLATINUM,0.026752491638308867
tci_within_palladium,external_only,3,cftc_platinum_managed_money_net_ratio_std20_lag1,CFTC_PLATINUM,0.0
tci_within_palladium,external_only,3,cftc_palladium_nonreportable_net_ratio_lag1,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,cftc_palladium_nonreportable_net_ratio_lag5,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,cftc_palladium_nonreportable_net_ratio_lag20,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,cftc_palladium_nonreportable_net_ratio_ma20_lag1,CFTC_PALLADIUM,0.00026039006142739116
tci_within_palladium,external_only,3,cftc_palladium_nonreportable_net_ratio_std20_lag1,CFTC_PALLADIUM,0.00011738987513331112
tci_within_palladium,external_only,3,cftc_platinum_producer_merchant_net_ratio_lag1,CFTC_PLATINUM,0.001837103159298234
tci_within_palladium,external_only,3,cftc_platinum_producer_merchant_net_ratio_lag5,CFTC_PLATINUM,0.0034795892904058616
tci_within_palladium,external_only,3,cftc_platinum_producer_merchant_net_ratio_lag20,CFTC_PLATINUM,0.0
tci_within_palladium,external_only,3,cftc_platinum_producer_merchant_net_ratio_ma20_lag1,CFTC_PLATINUM,0.006082861697495791
tci_within_palladium,external_only,3,cftc_platinum_producer_merchant_net_ratio_std20_lag1,CFTC_PLATINUM,0.0
tci_within_palladium,external_only,3,cftc_platinum_swap_net_ratio_lag1,CFTC_PLATINUM,0.0035108280623310324
tci_within_palladium,external_only,3,cftc_platinum_swap_net_ratio_lag5,CFTC_PLATINUM,0.006744993730866279
tci_within_palladium,external_only,3,cftc_platinum_swap_net_ratio_lag20,CFTC_PLATINUM,0.01806814299921486
tci_within_palladium,external_only,3,cftc_platinum_swap_net_ratio_ma20_lag1,CFTC_PLATINUM,0.008977088676471333
tci_within_palladium,external_only,3,cftc_platinum_swap_net_ratio_std20_lag1,CFTC_PLATINUM,0.0
tci_within_palladium,external_only,3,cftc_platinum_other_reportable_net_ratio_lag1,CFTC_PLATINUM,0.0005548876016284673
tci_within_palladium,external_only,3,cftc_platinum_other_reportable_net_ratio_lag5,CFTC_PLATINUM,0.000690774682051953
tci_within_palladium,external_only,3,cftc_platinum_other_reportable_net_ratio_lag20,CFTC_PLATINUM,0.0012016048522240134
tci_within_palladium,external_only,3,cftc_platinum_other_reportable_net_ratio_ma20_lag1,CFTC_PLATINUM,0.0
tci_within_palladium,external_only,3,cftc_platinum_other_reportable_net_ratio_std20_lag1,CFTC_PLATINUM,0.0
tci_within_palladium,external_only,3,cftc_platinum_nonreportable_net_ratio_lag1,CFTC_PLATINUM,0.0027316162062236424
tci_within_palladium,external_only,3,cftc_platinum_nonreportable_net_ratio_lag5,CFTC_PLATINUM,0.004442092719081575
tci_within_palladium,external_only,3,cftc_platinum_nonreportable_net_ratio_lag20,CFTC_PLATINUM,0.00023127390786453978
tci_within_palladium,external_only,3,cftc_platinum_nonreportable_net_ratio_ma20_lag1,CFTC_PLATINUM,0.0068265994993301675
tci_within_palladium,external_only,3,cftc_platinum_nonreportable_net_ratio_std20_lag1,CFTC_PLATINUM,0.0
tci_within_palladium,external_only,3,cftc_silver_oi_lag1,CFTC_SILVER,0.006350434901671866
tci_within_palladium,external_only,3,cftc_silver_oi_lag5,CFTC_SILVER,0.003549930533081722
tci_within_palladium,external_only,3,cftc_silver_oi_lag20,CFTC_SILVER,0.0036956436554103867
tci_within_palladium,external_only,3,cftc_silver_oi_ma20_lag1,CFTC_SILVER,0.004023724750453939
tci_within_palladium,external_only,3,cftc_silver_oi_std20_lag1,CFTC_SILVER,0.00031102840061150375
tci_within_palladium,external_only,3,cftc_silver_oi_change_ratio_lag1,CFTC_SILVER,0.0
tci_within_palladium,external_only,3,cftc_silver_oi_change_ratio_lag5,CFTC_SILVER,0.0
tci_within_palladium,external_only,3,cftc_silver_oi_change_ratio_lag20,CFTC_SILVER,0.0
tci_within_palladium,external_only,3,cftc_silver_oi_change_ratio_ma20_lag1,CFTC_SILVER,0.0003490545517390115
tci_within_palladium,external_only,3,cftc_silver_oi_change_ratio_std20_lag1,CFTC_SILVER,0.0
tci_within_palladium,external_only,3,cftc_silver_managed_money_net_ratio_lag1,CFTC_SILVER,0.002259025015313106
tci_within_palladium,external_only,3,cftc_silver_managed_money_net_ratio_lag5,CFTC_SILVER,0.0028654189998314067
tci_within_palladium,external_only,3,cftc_silver_managed_money_net_ratio_lag20,CFTC_SILVER,0.0005608917205732277
tci_within_palladium,external_only,3,cftc_silver_managed_money_net_ratio_ma20_lag1,CFTC_SILVER,0.004810630658133778
tci_within_palladium,external_only,3,cftc_silver_managed_money_net_ratio_std20_lag1,CFTC_SILVER,0.0
tci_within_palladium,external_only,3,cftc_silver_producer_merchant_net_ratio_lag1,CFTC_SILVER,0.003255569180070713
tci_within_palladium,external_only,3,cftc_silver_producer_merchant_net_ratio_lag5,CFTC_SILVER,0.001418370202220051
tci_within_palladium,external_only,3,cftc_silver_producer_merchant_net_ratio_lag20,CFTC_SILVER,0.0015280353982088269
tci_within_palladium,external_only,3,cftc_silver_producer_merchant_net_ratio_ma20_lag1,CFTC_SILVER,0.00128689685523926
tci_within_palladium,external_only,3,cftc_silver_producer_merchant_net_ratio_std20_lag1,CFTC_SILVER,0.0
tci_within_palladium,external_only,3,cftc_silver_swap_net_ratio_lag1,CFTC_SILVER,0.003429925518091658
tci_within_palladium,external_only,3,cftc_silver_swap_net_ratio_lag5,CFTC_SILVER,5.972460432652325e-05
tci_within_palladium,external_only,3,cftc_silver_swap_net_ratio_lag20,CFTC_SILVER,0.00011871763936111031
tci_within_palladium,external_only,3,cftc_silver_swap_net_ratio_ma20_lag1,CFTC_SILVER,0.0012377790155410986
tci_within_palladium,external_only,3,cftc_silver_swap_net_ratio_std20_lag1,CFTC_SILVER,0.0
tci_within_palladium,external_only,3,cftc_silver_other_reportable_net_ratio_lag1,CFTC_SILVER,0.005220662873030404
tci_within_palladium,external_only,3,cftc_silver_other_reportable_net_ratio_lag5,CFTC_SILVER,0.006601492580638352
tci_within_palladium,external_only,3,cftc_silver_other_reportable_net_ratio_lag20,CFTC_SILVER,0.003935219909818041
tci_within_palladium,external_only,3,cftc_silver_other_reportable_net_ratio_ma20_lag1,CFTC_SILVER,0.010469467502935613
tci_within_palladium,external_only,3,cftc_silver_other_reportable_net_ratio_std20_lag1,CFTC_SILVER,0.0
tci_within_palladium,external_only,3,cftc_palladium_other_reportable_net_ratio_lag1,CFTC_PALLADIUM,0.0015740998346022946
tci_within_palladium,external_only,3,cftc_palladium_other_reportable_net_ratio_lag5,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,cftc_palladium_other_reportable_net_ratio_lag20,CFTC_PALLADIUM,0.002580811219099471
tci_within_palladium,external_only,3,cftc_palladium_other_reportable_net_ratio_ma20_lag1,CFTC_PALLADIUM,0.002219992381041567
tci_within_palladium,external_only,3,cftc_palladium_other_reportable_net_ratio_std20_lag1,CFTC_PALLADIUM,0.0
tci_within_palladium,external_only,3,financial_stress_lag1,RISK_STRESS,0.000899963904382008
tci_within_palladium,external_only,3,financial_stress_lag5,RISK_STRESS,0.00047243907165428044
tci_within_palladium,external_only,3,financial_stress_lag20,RISK_STRESS,0.000765320969674893
tci_within_palladium,external_only,3,financial_stress_ma20_lag1,RISK_STRESS,0.000717671991199009
tci_within_palladium,external_only,3,financial_stress_std20_lag1,RISK_STRESS,0.00015515322199070728
tci_within_palladium,external_only,3,industrial_production_lag1,INFLATION_GROWTH,0.0070275401518665
tci_within_palladium,external_only,3,industrial_production_lag5,INFLATION_GROWTH,0.001613111931902633
tci_within_palladium,external_only,3,industrial_production_lag20,INFLATION_GROWTH,0.009343458516858236
tci_within_palladium,external_only,3,industrial_production_ma20_lag1,INFLATION_GROWTH,0.018168628525331874
tci_within_palladium,external_only,3,industrial_production_std20_lag1,INFLATION_GROWTH,0.0004191329387719494
tci_within_palladium,external_only,3,vix_close_logret_lag1,RISK_STRESS,0.0
tci_within_palladium,external_only,3,vix_close_logret_lag5,RISK_STRESS,0.0
tci_within_palladium,external_only,3,vix_close_logret_lag20,RISK_STRESS,0.0
tci_within_palladium,external_only,3,vix_close_logret_ma20_lag1,RISK_STRESS,0.0
tci_within_palladium,external_only,3,vix_close_logret_std20_lag1,RISK_STRESS,0.00045517521320311667
tci_within_palladium,external_only,3,vix_close_lag1,RISK_STRESS,0.0024225854758234628
tci_within_palladium,external_only,3,vix_close_lag5,RISK_STRESS,0.0029230501250883346
tci_within_palladium,external_only,3,vix_close_lag20,RISK_STRESS,0.003714524199156121
tci_within_palladium,external_only,3,vix_close_ma20_lag1,RISK_STRESS,0.007935591261382463
tci_within_palladium,external_only,3,vix_close_std20_lag1,RISK_STRESS,0.005069370802624469
tci_within_palladium,external_only,3,wti_price_usd_lag1,OIL,0.028448299138740984
tci_within_palladium,external_only,3,wti_price_usd_lag5,OIL,0.024602533457442215
tci_within_palladium,external_only,3,wti_price_usd_lag20,OIL,0.01038566042189784
tci_within_palladium,external_only,3,wti_price_usd_ma20_lag1,OIL,0.024403750342719847
tci_within_palladium,external_only,3,wti_price_usd_std20_lag1,OIL,0.0012735191653465993
tci_within_palladium,external_only,3,wti_price_usd_logret_lag1,OIL,0.0
tci_within_palladium,external_only,3,wti_price_usd_logret_lag5,OIL,0.0
tci_within_palladium,external_only,3,wti_price_usd_logret_lag20,OIL,0.0
tci_within_palladium,external_only,3,wti_price_usd_logret_ma20_lag1,OIL,0.00044208959208668437
tci_within_palladium,external_only,3,wti_price_usd_logret_std20_lag1,OIL,0.0019578247156598573
tci_within_palladium,external_only,3,yield_10y_lag1,RATE,0.025963238828628617
tci_within_palladium,external_only,3,yield_10y_lag5,RATE,0.02486148370591596
tci_within_palladium,external_only,3,yield_10y_lag20,RATE,0.0143979879907393
tci_within_palladium,external_only,3,yield_10y_ma20_lag1,RATE,0.03851684118951461
tci_within_palladium,external_only,3,yield_10y_std20_lag1,RATE,0.0
tci_within_palladium,external_only,3,real_rate_10y_approx_delta_lag1,RATE,0.0
tci_within_palladium,external_only,3,real_rate_10y_approx_delta_lag5,RATE,0.0
tci_within_palladium,external_only,3,real_rate_10y_approx_delta_lag20,RATE,0.0
tci_within_palladium,external_only,3,real_rate_10y_approx_delta_ma20_lag1,RATE,0.00027691993812707633
tci_within_palladium,external_only,3,real_rate_10y_approx_delta_std20_lag1,RATE,0.0009887606461462238
tci_within_palladium,external_only,3,breakeven_10y_delta_lag1,INFLATION_GROWTH,0.0
tci_within_palladium,external_only,3,breakeven_10y_delta_lag5,INFLATION_GROWTH,0.0
tci_within_palladium,external_only,3,breakeven_10y_delta_lag20,INFLATION_GROWTH,0.0
tci_within_palladium,external_only,3,breakeven_10y_delta_ma20_lag1,INFLATION_GROWTH,0.0
tci_within_palladium,external_only,3,breakeven_10y_delta_std20_lag1,INFLATION_GROWTH,0.003100047665027124
tci_within_palladium,external_only,3,yield_10y_delta_lag1,RATE,0.0
tci_within_palladium,external_only,3,yield_10y_delta_lag5,RATE,0.0
tci_within_palladium,external_only,3,yield_10y_delta_lag20,RATE,0.0
tci_within_palladium,external_only,3,yield_10y_delta_ma20_lag1,RATE,0.00018331929372213278
tci_within_palladium,external_only,3,yield_10y_delta_std20_lag1,RATE,0.0010336032507572237
tci_within_palladium,external_only,3,real_rate_10y_approx_lag1,RATE,0.008891210865467094
tci_within_palladium,external_only,3,real_rate_10y_approx_lag5,RATE,0.008958550409494417
tci_within_palladium,external_only,3,real_rate_10y_approx_lag20,RATE,0.005136742381058546
tci_within_palladium,external_only,3,real_rate_10y_approx_ma20_lag1,RATE,0.010115626971067026
tci_within_palladium,external_only,3,real_rate_10y_approx_std20_lag1,RATE,0.004411269490453283
tci_within_palladium,external_only,3,breakeven_10y_lag1,INFLATION_GROWTH,0.01793687740093537
tci_within_palladium,external_only,3,breakeven_10y_lag5,INFLATION_GROWTH,0.00965738101186949
tci_within_palladium,external_only,3,breakeven_10y_lag20,INFLATION_GROWTH,0.016893807737734967
tci_within_palladium,external_only,3,breakeven_10y_ma20_lag1,INFLATION_GROWTH,0.03146259063845007
tci_within_palladium,external_only,3,breakeven_10y_std20_lag1,INFLATION_GROWTH,0.0006773402380669034
tci_within_palladium,external_only,3,dollar_index_logret_lag1,USD,0.0
tci_within_palladium,external_only,3,dollar_index_logret_lag5,USD,3.975171353097556e-05
tci_within_palladium,external_only,3,dollar_index_logret_lag20,USD,0.0
tci_within_palladium,external_only,3,dollar_index_logret_ma20_lag1,USD,0.0
tci_within_palladium,external_only,3,dollar_index_logret_std20_lag1,USD,0.00029246142061709263
tci_within_palladium,external_only,3,dollar_index_lag1,USD,0.003913448387605016
tci_within_palladium,external_only,3,dollar_index_lag5,USD,0.001521306401876915
tci_within_palladium,external_only,3,dollar_index_lag20,USD,0.001317387013860591
tci_within_palladium,external_only,3,dollar_index_ma20_lag1,USD,0.00483426187803833
tci_within_palladium,external_only,3,dollar_index_std20_lag1,USD,0.0013229195264855235
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_spot_lag1,REL_GOLD_SILVER,0.00022438031517975137
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_spot_lag5,REL_GOLD_SILVER,0.00013645450878889612
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_spot_lag20,REL_GOLD_SILVER,0.00020894199067016632
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_spot_ma20_lag1,REL_GOLD_SILVER,0.00048452837762731583
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_spot_std20_lag1,REL_GOLD_SILVER,0.0
tci_within_palladium,arx_external_plus_target_lags,3,gpr_act_lag1,GPR,0.010004209321048101
tci_within_palladium,arx_external_plus_target_lags,3,gpr_act_lag5,GPR,0.008629009799380976
tci_within_palladium,arx_external_plus_target_lags,3,gpr_act_lag20,GPR,0.0034571676128406165
tci_within_palladium,arx_external_plus_target_lags,3,gpr_act_ma20_lag1,GPR,0.004101082134844505
tci_within_palladium,arx_external_plus_target_lags,3,gpr_act_std20_lag1,GPR,0.0011074945828833825
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_spot_logchg_lag1,REL_GOLD_PLATINUM,0.0
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_spot_logchg_lag5,REL_GOLD_PLATINUM,0.0
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_spot_logchg_lag20,REL_GOLD_PLATINUM,0.0
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_spot_logchg_ma20_lag1,REL_GOLD_PLATINUM,0.00044907004340426736
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_spot_logchg_std20_lag1,REL_GOLD_PLATINUM,0.0006362549342016358
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_spot_lag1,REL_GOLD_PLATINUM,0.0004408232623019055
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_spot_lag5,REL_GOLD_PLATINUM,0.004814170931723529
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_spot_lag20,REL_GOLD_PLATINUM,0.002439002985067864
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_spot_ma20_lag1,REL_GOLD_PLATINUM,0.011010687185169734
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_spot_std20_lag1,REL_GOLD_PLATINUM,0.0005904778117014661
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_spot_logchg_lag1,REL_PLATINUM_PALLADIUM,0.0
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_spot_logchg_lag5,REL_PLATINUM_PALLADIUM,0.0
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_spot_logchg_lag20,REL_PLATINUM_PALLADIUM,0.0
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_spot_logchg_ma20_lag1,REL_PLATINUM_PALLADIUM,0.000715591445500476
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_spot_logchg_std20_lag1,REL_PLATINUM_PALLADIUM,0.0016168587390863372
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_spot_lag1,REL_PLATINUM_PALLADIUM,0.0026116975329678127
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_spot_lag5,REL_PLATINUM_PALLADIUM,0.001829797557073721
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_spot_lag20,REL_PLATINUM_PALLADIUM,0.0020727690216807266
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_spot_ma20_lag1,REL_PLATINUM_PALLADIUM,0.006492418300195662
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_spot_std20_lag1,REL_PLATINUM_PALLADIUM,0.00017265829251254024
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_spot_logchg_lag1,REL_GOLD_SILVER,0.0
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_spot_logchg_lag5,REL_GOLD_SILVER,0.0
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_spot_logchg_lag20,REL_GOLD_SILVER,0.0
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_spot_logchg_ma20_lag1,REL_GOLD_SILVER,3.639527007941768e-05
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_spot_logchg_std20_lag1,REL_GOLD_SILVER,6.0670259341522744e-06
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_futures_logchg_lag1,REL_GOLD_PLATINUM,0.0
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_futures_logchg_lag5,REL_GOLD_PLATINUM,0.0
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_futures_logchg_lag20,REL_GOLD_PLATINUM,0.0
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_futures_logchg_ma20_lag1,REL_GOLD_PLATINUM,0.0009985404516412214
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_futures_logchg_std20_lag1,REL_GOLD_PLATINUM,0.0023173672853316015
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_futures_lag1,REL_GOLD_PLATINUM,0.0071900131879430364
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_futures_lag5,REL_GOLD_PLATINUM,0.003666542821703693
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_futures_lag20,REL_GOLD_PLATINUM,0.0010527183914355645
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_futures_ma20_lag1,REL_GOLD_PLATINUM,0.0035555479969539873
tci_within_palladium,arx_external_plus_target_lags,3,gold_platinum_ratio_futures_std20_lag1,REL_GOLD_PLATINUM,0.0032921137054888255
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_logchg_lag1,REL_PLATINUM_PALLADIUM,0.0
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_logchg_lag5,REL_PLATINUM_PALLADIUM,0.0
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_logchg_lag20,REL_PLATINUM_PALLADIUM,0.0
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_logchg_ma20_lag1,REL_PLATINUM_PALLADIUM,0.00030218181239874094
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_logchg_std20_lag1,REL_PLATINUM_PALLADIUM,0.0007687859990836955
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_lag1,REL_PLATINUM_PALLADIUM,0.0036761413640421818
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_lag5,REL_PLATINUM_PALLADIUM,0.0012815688227592339
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_lag20,REL_PLATINUM_PALLADIUM,0.00511800906786273
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_ma20_lag1,REL_PLATINUM_PALLADIUM,0.0025397642504936253
tci_within_palladium,arx_external_plus_target_lags,3,platinum_palladium_ratio_futures_std20_lag1,REL_PLATINUM_PALLADIUM,0.00014526094413409502
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_futures_logchg_lag1,REL_GOLD_SILVER,1.1828573667817252e-05
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_futures_logchg_lag5,REL_GOLD_SILVER,0.0
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_futures_logchg_lag20,REL_GOLD_SILVER,0.0
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_futures_logchg_ma20_lag1,REL_GOLD_SILVER,0.0
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_futures_logchg_std20_lag1,REL_GOLD_SILVER,0.003046186358218442
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_futures_lag1,REL_GOLD_SILVER,0.00037178314918671484
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_futures_lag5,REL_GOLD_SILVER,8.791049023170734e-05
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_futures_lag20,REL_GOLD_SILVER,2.7624242873557314e-05
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_futures_ma20_lag1,REL_GOLD_SILVER,0.0009283447491154836
tci_within_palladium,arx_external_plus_target_lags,3,gold_silver_ratio_futures_std20_lag1,REL_GOLD_SILVER,0.0
tci_within_palladium,arx_external_plus_target_lags,3,gpr_narrow_lag1,GPR,0.0020456396787080257
tci_within_palladium,arx_external_plus_target_lags,3,gpr_narrow_lag5,GPR,0.0022030754215422556
tci_within_palladium,arx_external_plus_target_lags,3,gpr_narrow_lag20,GPR,0.0018600852798952995
