analysis_type,base_score,fold,group,high_state,importance_drop,importance_positive,mode,model_type,n_features,permuted_score_mean,permuted_score_std,signed_importance,target
classification,,3,REL_GOLD_SILVER,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_platinum
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_platinum
classification,,3,RISK_STRESS,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,,,,tci_within_platinum
classification,,3,TCI_AR,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,5,,,,tci_within_platinum
classification,,3,USD,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,,,,tci_within_platinum
classification,,3,CFTC_GOLD,high_q75,11.789711022340526,11.789711022340526,external_only,LogisticCoefficient,35,,,-0.10831651365437661,tci_within_palladium
classification,,3,CFTC_PALLADIUM,high_q75,14.481504833468932,14.481504833468932,external_only,LogisticCoefficient,35,,,-4.8551923053053505,tci_within_palladium
classification,,3,CFTC_PLATINUM,high_q75,13.789244304483502,13.789244304483502,external_only,LogisticCoefficient,35,,,-4.3850009698434524,tci_within_palladium
classification,,3,CFTC_SILVER,high_q75,14.931314203539644,14.931314203539644,external_only,LogisticCoefficient,35,,,-1.4007640743660394,tci_within_palladium
classification,,3,GPR,high_q75,8.514723889592139,8.514723889592139,external_only,LogisticCoefficient,25,,,-0.467342837186961,tci_within_palladium
classification,,3,INFLATION_GROWTH,high_q75,4.2168978309338865,4.2168978309338865,external_only,LogisticCoefficient,15,,,-0.9751184878264014,tci_within_palladium
classification,,3,OIL,high_q75,6.807194607381616,6.807194607381616,external_only,LogisticCoefficient,10,,,6.4585269933452825,tci_within_palladium
classification,,3,RATE,high_q75,6.972983465644672,6.972983465644672,external_only,LogisticCoefficient,20,,,-2.0628618948591306,tci_within_palladium
classification,,3,REL_GOLD_PLATINUM,high_q75,8.038550894141922,8.038550894141922,external_only,LogisticCoefficient,20,,,-0.7060081849993509,tci_within_palladium
classification,,3,REL_GOLD_SILVER,high_q75,3.9949168908351336,3.9949168908351336,external_only,LogisticCoefficient,20,,,1.5598295914789553,tci_within_palladium
classification,,3,REL_PLATINUM_PALLADIUM,high_q75,5.7956018118090595,5.7956018118090595,external_only,LogisticCoefficient,20,,,3.0700541217451924,tci_within_palladium
classification,,3,RISK_STRESS,high_q75,8.677776769242827,8.677776769242827,external_only,LogisticCoefficient,15,,,0.7419184555614863,tci_within_palladium
classification,,3,USD,high_q75,3.04605986069556,3.04605986069556,external_only,LogisticCoefficient,10,,,-0.6008427274936441,tci_within_palladium
classification,0.3650490633363068,3,CFTC_GOLD,high_q75,-0.02116562592922988,0.0,external_only,RandomForestClassifierPermutation,35,0.3862146892655367,0.013970420580041177,,tci_within_palladium
classification,0.3650490633363068,3,CFTC_PALLADIUM,high_q75,-0.014558429973238196,0.0,external_only,RandomForestClassifierPermutation,35,0.379607493309545,0.0014071579487128054,,tci_within_palladium
classification,0.3650490633363068,3,CFTC_PLATINUM,high_q75,-0.012465060957478513,0.0,external_only,RandomForestClassifierPermutation,35,0.37751412429378534,0.010590903753667585,,tci_within_palladium
classification,0.3650490633363068,3,CFTC_SILVER,high_q75,0.002277728218852193,0.002277728218852193,external_only,RandomForestClassifierPermutation,35,0.36277133511745463,0.004791760021227606,,tci_within_palladium
classification,0.3650490633363068,3,GPR,high_q75,0.0,0.0,external_only,RandomForestClassifierPermutation,25,0.3650490633363068,0.0,,tci_within_palladium
classification,0.3650490633363068,3,INFLATION_GROWTH,high_q75,-0.14889087124591138,0.0,external_only,RandomForestClassifierPermutation,15,0.5139399345822182,0.02545763094609743,,tci_within_palladium
classification,0.3650490633363068,3,OIL,high_q75,0.04745168004757655,0.04745168004757655,external_only,RandomForestClassifierPermutation,10,0.3175973832887303,0.013748313819050005,,tci_within_palladium
classification,0.3650490633363068,3,RATE,high_q75,0.03543859649122799,0.03543859649122799,external_only,RandomForestClassifierPermutation,20,0.32961046684507883,0.009307578516431284,,tci_within_palladium
classification,0.3650490633363068,3,REL_GOLD_PLATINUM,high_q75,-0.023371989295272122,0.0,external_only,RandomForestClassifierPermutation,20,0.38842105263157894,0.006005593704894961,,tci_within_palladium
classification,0.3650490633363068,3,REL_GOLD_SILVER,high_q75,-0.00743383883437404,0.0,external_only,RandomForestClassifierPermutation,20,0.37248290217068086,0.0007326250892386294,,tci_within_palladium
classification,0.3650490633363068,3,REL_PLATINUM_PALLADIUM,high_q75,-0.00039845376152253253,0.0,external_only,RandomForestClassifierPermutation,20,0.36544751709782936,0.007495239734599972,,tci_within_palladium
classification,0.3650490633363068,3,RISK_STRESS,high_q75,1.7841213202529627e-05,1.7841213202529627e-05,external_only,RandomForestClassifierPermutation,15,0.3650312221231043,0.0054427690581708805,,tci_within_palladium
classification,0.3650490633363068,3,USD,high_q75,0.07583110318168296,0.07583110318168296,external_only,RandomForestClassifierPermutation,10,0.28921796015462387,0.007896684799547618,,tci_within_palladium
classification,,3,CFTC_GOLD,high_q75,6.259978989186139,6.259978989186139,arx_external_plus_target_lags,LogisticCoefficient,35,,,-1.0232060593656638,tci_within_palladium
classification,,3,CFTC_PALLADIUM,high_q75,6.113577052900213,6.113577052900213,arx_external_plus_target_lags,LogisticCoefficient,35,,,-2.6497329263434293,tci_within_palladium
classification,,3,CFTC_PLATINUM,high_q75,9.019593116970297,9.019593116970297,arx_external_plus_target_lags,LogisticCoefficient,35,,,-3.268309762929641,tci_within_palladium
classification,,3,CFTC_SILVER,high_q75,6.866738063947126,6.866738063947126,arx_external_plus_target_lags,LogisticCoefficient,35,,,-0.9314131024412765,tci_within_palladium
classification,,3,GPR,high_q75,4.2108416519298135,4.2108416519298135,arx_external_plus_target_lags,LogisticCoefficient,25,,,0.6742840663952712,tci_within_palladium
classification,,3,INFLATION_GROWTH,high_q75,2.2081603987379226,2.2081603987379226,arx_external_plus_target_lags,LogisticCoefficient,15,,,0.69554573919084,tci_within_palladium
classification,,3,OIL,high_q75,2.672784985220802,2.672784985220802,arx_external_plus_target_lags,LogisticCoefficient,10,,,2.1165177773286303,tci_within_palladium
classification,,3,RATE,high_q75,3.128959508704107,3.128959508704107,arx_external_plus_target_lags,LogisticCoefficient,20,,,-2.3516728687090014,tci_within_palladium
classification,,3,REL_GOLD_PLATINUM,high_q75,4.498402934195461,4.498402934195461,arx_external_plus_target_lags,LogisticCoefficient,20,,,1.2514206489603705,tci_within_palladium
classification,,3,REL_GOLD_SILVER,high_q75,3.267699228014176,3.267699228014176,arx_external_plus_target_lags,LogisticCoefficient,20,,,1.1264442833717436,tci_within_palladium
classification,,3,REL_PLATINUM_PALLADIUM,high_q75,1.5568046349858298,1.5568046349858298,arx_external_plus_target_lags,LogisticCoefficient,20,,,-0.4056437883929101,tci_within_palladium
classification,,3,RISK_STRESS,high_q75,4.390531431749654,4.390531431749654,arx_external_plus_target_lags,LogisticCoefficient,15,,,0.018032650951974538,tci_within_palladium
classification,,3,TCI_AR,high_q75,6.611160411715153,6.611160411715153,arx_external_plus_target_lags,LogisticCoefficient,5,,,6.611160411715153,tci_within_palladium
classification,,3,USD,high_q75,2.4381819179570785,2.4381819179570785,arx_external_plus_target_lags,LogisticCoefficient,10,,,0.8021848259284352,tci_within_palladium
classification,0.9992863514719001,3,CFTC_GOLD,high_q75,-2.3788284269965487e-05,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.9993101397561701,1.6820857120138213e-05,,tci_within_palladium
classification,0.9992863514719001,3,CFTC_PALLADIUM,high_q75,-1.1894142135093766e-05,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.9992982456140352,1.682085712016438e-05,,tci_within_palladium
classification,0.9992863514719001,3,CFTC_PLATINUM,high_q75,1.1102230246251565e-16,1.1102230246251565e-16,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.9992863514719,7.708285100696748e-05,,tci_within_palladium
classification,0.9992863514719001,3,CFTC_SILVER,high_q75,1.1894142135093766e-05,1.1894142135093766e-05,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.999274457329765,3.3641714240276425e-05,,tci_within_palladium
classification,0.9992863514719001,3,GPR,high_q75,0.0,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,25,0.9992863514719001,0.0,,tci_within_palladium
classification,0.9992863514719001,3,INFLATION_GROWTH,high_q75,0.0006066012488848971,0.0006066012488848971,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,0.9986797502230153,0.0007318522777479693,,tci_within_palladium
classification,0.9992863514719001,3,OIL,high_q75,5.947071067513576e-05,5.947071067513576e-05,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,0.999226880761225,3.3641714240250255e-05,,tci_within_palladium
classification,0.9992863514719001,3,RATE,high_q75,-5.9470710674802696e-05,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.999345822182575,1.6820857120112043e-05,,tci_within_palladium
classification,0.9992863514719001,3,REL_GOLD_PLATINUM,high_q75,-8.325899494499023e-05,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.9993696104668451,1.6820857120138213e-05,,tci_within_palladium
classification,0.9992863514719001,3,REL_GOLD_SILVER,high_q75,0.00021409455843013347,0.00021409455843013347,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.99907225691347,0.00016221447156689785,,tci_within_palladium
classification,0.9992863514719001,3,REL_PLATINUM_PALLADIUM,high_q75,-4.7576568539930975e-05,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.9993339280404401,6.728342848044818e-05,,tci_within_palladium
classification,0.9992863514719001,3,RISK_STRESS,high_q75,2.3788284269965487e-05,2.3788284269965487e-05,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,0.9992625631876302,3.364171424022409e-05,,tci_within_palladium
classification,0.9992863514719001,3,TCI_AR,high_q75,0.6106036277133513,0.6106036277133513,arx_external_plus_target_lags,RandomForestClassifierPermutation,5,0.3886827237585489,0.0028412688293186703,,tci_within_palladium
classification,0.9992863514719001,3,USD,high_q75,1.1102230246251565e-16,1.1102230246251565e-16,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,0.9992863514719,0.0,,tci_within_palladium
classification,,3,CFTC_GOLD,high_q90,7.298730585468157,7.298730585468157,external_only,LogisticCoefficient,35,,,1.1677089225296884,tci_within_palladium
classification,,3,CFTC_PALLADIUM,high_q90,10.19018049168999,10.19018049168999,external_only,LogisticCoefficient,35,,,-2.1607305241172767,tci_within_palladium
classification,,3,CFTC_PLATINUM,high_q90,9.754373824872072,9.754373824872072,external_only,LogisticCoefficient,35,,,-0.9368912813000099,tci_within_palladium
classification,,3,CFTC_SILVER,high_q90,10.931472980740807,10.931472980740807,external_only,LogisticCoefficient,35,,,0.6040131521981049,tci_within_palladium
classification,,3,GPR,high_q90,12.029522631255734,12.029522631255734,external_only,LogisticCoefficient,25,,,-2.4020233208933877,tci_within_palladium
classification,,3,INFLATION_GROWTH,high_q90,6.633176612859344,6.633176612859344,external_only,LogisticCoefficient,15,,,-0.9726808320209994,tci_within_palladium
classification,,3,OIL,high_q90,7.610014910776301,7.610014910776301,external_only,LogisticCoefficient,10,,,6.900395592145656,tci_within_palladium
classification,,3,RATE,high_q90,5.256404284886045,5.256404284886045,external_only,LogisticCoefficient,20,,,-0.4206227514615195,tci_within_palladium
classification,,3,REL_GOLD_PLATINUM,high_q90,7.76628932490644,7.76628932490644,external_only,LogisticCoefficient,20,,,0.797964316247278,tci_within_palladium
classification,,3,REL_GOLD_SILVER,high_q90,4.257941733614524,4.257941733614524,external_only,LogisticCoefficient,20,,,-2.155872751273205,tci_within_palladium
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,5.309092100347373,5.309092100347373,external_only,LogisticCoefficient,20,,,1.6518591286389748,tci_within_palladium
classification,,3,RISK_STRESS,high_q90,3.3329264504682676,3.3329264504682676,external_only,LogisticCoefficient,15,,,-1.2879547891046728,tci_within_palladium
classification,,3,USD,high_q90,2.2700400284047015,2.2700400284047015,external_only,LogisticCoefficient,10,,,-1.3077695075138212,tci_within_palladium
classification,,3,CFTC_GOLD,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_palladium
classification,,3,CFTC_PALLADIUM,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_palladium
classification,,3,CFTC_PLATINUM,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_palladium
classification,,3,CFTC_SILVER,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_within_palladium
classification,,3,GPR,high_q90,,,external_only,RandomForestClassifierPermutation,25,,,,tci_within_palladium
classification,,3,INFLATION_GROWTH,high_q90,,,external_only,RandomForestClassifierPermutation,15,,,,tci_within_palladium
classification,,3,OIL,high_q90,,,external_only,RandomForestClassifierPermutation,10,,,,tci_within_palladium
classification,,3,RATE,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_palladium
classification,,3,REL_GOLD_PLATINUM,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_palladium
classification,,3,REL_GOLD_SILVER,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_palladium
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_within_palladium
classification,,3,RISK_STRESS,high_q90,,,external_only,RandomForestClassifierPermutation,15,,,,tci_within_palladium
classification,,3,USD,high_q90,,,external_only,RandomForestClassifierPermutation,10,,,,tci_within_palladium
classification,,3,CFTC_GOLD,high_q90,5.662719718905623,5.662719718905623,arx_external_plus_target_lags,LogisticCoefficient,35,,,1.687659729317668,tci_within_palladium
classification,,3,CFTC_PALLADIUM,high_q90,6.824933864404148,6.824933864404148,arx_external_plus_target_lags,LogisticCoefficient,35,,,-0.8959414566953148,tci_within_palladium
classification,,3,CFTC_PLATINUM,high_q90,6.260698258472069,6.260698258472069,arx_external_plus_target_lags,LogisticCoefficient,35,,,-0.537666666887117,tci_within_palladium
classification,,3,CFTC_SILVER,high_q90,8.431658289261959,8.431658289261959,arx_external_plus_target_lags,LogisticCoefficient,35,,,0.5139271972015655,tci_within_palladium
classification,,3,GPR,high_q90,5.74686886809243,5.74686886809243,arx_external_plus_target_lags,LogisticCoefficient,25,,,-1.4434239927414183,tci_within_palladium
classification,,3,INFLATION_GROWTH,high_q90,5.738068246443083,5.738068246443083,arx_external_plus_target_lags,LogisticCoefficient,15,,,-0.7357268796823713,tci_within_palladium
classification,,3,OIL,high_q90,4.100648199389658,4.100648199389658,arx_external_plus_target_lags,LogisticCoefficient,10,,,4.06779686822588,tci_within_palladium
classification,,3,RATE,high_q90,4.194738291295857,4.194738291295857,arx_external_plus_target_lags,LogisticCoefficient,20,,,0.13229543634653618,tci_within_palladium
classification,,3,REL_GOLD_PLATINUM,high_q90,4.629524255597335,4.629524255597335,arx_external_plus_target_lags,LogisticCoefficient,20,,,0.7843894941573172,tci_within_palladium
classification,,3,REL_GOLD_SILVER,high_q90,4.760158695192538,4.760158695192538,arx_external_plus_target_lags,LogisticCoefficient,20,,,-3.5402092050065193,tci_within_palladium
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,3.2042259112711573,3.2042259112711573,arx_external_plus_target_lags,LogisticCoefficient,20,,,-1.4907456157568872,tci_within_palladium
classification,,3,RISK_STRESS,high_q90,3.5256513336538653,3.5256513336538653,arx_external_plus_target_lags,LogisticCoefficient,15,,,-0.8086745752710273,tci_within_palladium
classification,,3,TCI_AR,high_q90,4.381244482934006,4.381244482934006,arx_external_plus_target_lags,LogisticCoefficient,5,,,4.381244482934006,tci_within_palladium
classification,,3,USD,high_q90,2.387916272894429,2.387916272894429,arx_external_plus_target_lags,LogisticCoefficient,10,,,-0.46990754513194444,tci_within_palladium
classification,,3,CFTC_GOLD,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_palladium
classification,,3,CFTC_PALLADIUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_palladium
classification,,3,CFTC_PLATINUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_palladium
classification,,3,CFTC_SILVER,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_within_palladium
classification,,3,GPR,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,25,,,,tci_within_palladium
classification,,3,INFLATION_GROWTH,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,,,,tci_within_palladium
classification,,3,OIL,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,,,,tci_within_palladium
classification,,3,RATE,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_palladium
classification,,3,REL_GOLD_PLATINUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_palladium
classification,,3,REL_GOLD_SILVER,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_palladium
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_within_palladium
classification,,3,RISK_STRESS,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,,,,tci_within_palladium
classification,,3,TCI_AR,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,5,,,,tci_within_palladium
classification,,3,USD,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,,,,tci_within_palladium
