ar_r2,feature_set,fold,model,model_family,residual_mae,residual_r2,residual_rmse,residual_test_std,synthetic_incremental_r2_vs_ar,synthetic_mae,synthetic_r2,synthetic_rmse,synthetic_test_std,target
0.9957307171899156,external_only,1,Residual_Exog_ElasticNet,Exog,0.13164390164126907,-0.04880330712206549,0.19566826298944107,0.1910615803231225,-0.00020253211429466234,0.1316439016412693,0.9955281850756209,0.19566826298944132,2.926028009651758,tci_same_scale_MTC
0.9957307171899156,arx_external_plus_target_lags,1,Residual_ARX_ElasticNet,ARX,0.10824646750656608,0.229312502447237,0.16773068571222247,0.1910615803231225,0.000983278818501243,0.10824646750656641,0.9967139960084168,0.16773068571222283,2.926028009651758,tci_same_scale_MTC
0.9957307171899156,external_only,1,Residual_Exog_RandomForest,Exog,0.12752802692723866,-0.06078487688284673,0.19678274996512768,0.1910615803231225,-0.0002536183018666538,0.12752802692723905,0.9954770988880489,0.1967827499651283,2.926028009651758,tci_same_scale_MTC
0.9957307171899156,arx_external_plus_target_lags,1,Residual_ARX_RandomForest,ARX,0.12900114747357175,-0.0667061891686489,0.19733120734153137,0.1910615803231225,-0.00027886518321385,0.12900114747357175,0.9954518520067017,0.1973312073415313,2.926028009651758,tci_same_scale_MTC
0.9957307171899156,external_only,1,Residual_Exog_ExtraTrees,Exog,0.12529806655796516,-0.029686542877783273,0.19387681835563966,0.1910615803231225,-0.00012102337850694589,0.12529806655796505,0.9956096938114086,0.1938768183556393,2.926028009651758,tci_same_scale_MTC
0.9957307171899156,arx_external_plus_target_lags,1,Residual_ARX_ExtraTrees,ARX,0.12452672187919767,-0.02352167446372011,0.19329556406524506,0.1910615803231225,-9.473803940318604e-05,0.12452672187919753,0.9956359791505124,0.19329556406524467,2.926028009651758,tci_same_scale_MTC
0.9990393141211636,residual_mean,2,Residual_Mean,Mean,0.061810018416780445,-0.0005173477539568427,0.0823539308943807,0.08233263634595082,0.0,0.06181001841678085,0.9990393141211636,0.08235393089438085,2.6570126990566743,tci_same_scale_MTC
0.9990393141211636,external_only,2,Residual_Exog_Ridge,Exog,0.18949633982980899,-8.564935681085794,0.25463203975965587,0.08233263634595082,-0.008223461364012086,0.18949633982980887,0.9908158527571516,0.25463203975965576,2.6570126990566743,tci_same_scale_MTC
0.9990393141211636,arx_external_plus_target_lags,2,Residual_ARX_Ridge,ARX,0.160845387579935,-5.934700244610647,0.2168132745416066,0.08233263634595082,-0.005697937896069316,0.16084538757993508,0.9933413762250943,0.21681327454160684,2.6570126990566743,tci_same_scale_MTC
0.9990393141211636,external_only,2,Residual_Exog_ElasticNet,Exog,0.06406817606304813,-0.12714179955449123,0.08741003615743326,0.08233263634595082,-0.00012158342184986903,0.06406817606304802,0.9989177306993138,0.08741003615743335,2.6570126990566743,tci_same_scale_MTC
0.9990393141211636,arx_external_plus_target_lags,2,Residual_ARX_ElasticNet,ARX,0.050417604898953784,0.2945234216033926,0.0691533656791766,0.08233263634595082,0.0002832949388024142,0.05041760489895345,0.9993226090599661,0.06915336567917646,2.6570126990566743,tci_same_scale_MTC
0.9990393141211636,external_only,2,Residual_Exog_RandomForest,Exog,0.06326791307121746,-0.07461815920897186,0.0853491321760521,0.08233263634595082,-7.11507934718636e-05,0.06326791307121746,0.9989681633276918,0.08534913217605208,2.6570126990566743,tci_same_scale_MTC
0.9990393141211636,arx_external_plus_target_lags,2,Residual_ARX_RandomForest,ARX,0.0647930975376045,-0.10181045929731103,0.08642222979018548,0.08233263634595082,-9.726054435887921e-05,0.0647930975376046,0.9989420535768048,0.08642222979018582,2.6570126990566743,tci_same_scale_MTC
0.9990393141211636,external_only,2,Residual_Exog_ExtraTrees,Exog,0.060973589539837704,0.005237136482274529,0.08211675970431398,0.08233263634595082,5.525393195981998e-06,0.06097358953983746,0.9990448395143596,0.08211675970431362,2.6570126990566743,tci_same_scale_MTC
0.9990393141211636,arx_external_plus_target_lags,2,Residual_ARX_ExtraTrees,ARX,0.062190958950695124,-0.01614216464715934,0.08299448958835805,0.08233263634595082,-1.5002779294448487e-05,0.062190958950695284,0.9990243113418692,0.08299448958835799,2.6570126990566743,tci_same_scale_MTC
0.9989743282186277,residual_mean,3,Residual_Mean,Mean,0.08980728752135124,-0.00707457326453409,0.13898780747923395,0.1384987610872886,0.0,0.08980728752135107,0.9989743282186277,0.1389878074792338,4.339827829178765,tci_same_scale_MTC
0.9989743282186277,external_only,3,Residual_Exog_Ridge,Exog,0.12082114245163561,-0.6745720043128949,0.1792246750719753,0.1384987610872886,-0.0006798238157732506,0.12082114245163551,0.9982945044028545,0.17922467507197526,4.339827829178765,tci_same_scale_MTC
0.9989743282186277,arx_external_plus_target_lags,3,Residual_ARX_Ridge,ARX,0.09538692431461611,-0.17121756120617215,0.149887244714762,0.1384987610872886,-0.00016717414510447615,0.09538692431461614,0.9988071540735233,0.14988724471476203,4.339827829178765,tci_same_scale_MTC
