date,gpr,gpr_threat,gpr_act,gpr_broad,gpr_narrow,gpr_raw
1999-09-01,60.617956419773996,50.16510682757879,109.44513566148277,78.20065650654082,60.70528239976829,206.0
1999-10-01,42.218420233853685,40.51785603182993,49.37842707909809,66.07194078157998,41.16002612565253,159.0
1999-11-01,35.79381963514025,33.52774370830745,44.82434882623608,72.70390033419913,34.43419909487837,126.0
1999-12-01,62.04187748283568,55.74577503517128,98.17077220062829,73.88222860060183,55.21279575889777,203.0
2000-01-01,40.57139164497867,37.39029771892161,56.75280012671703,62.96403211721165,38.90253731625024,141.0
2000-02-01,34.39467622049372,31.01118820703045,47.23465195258337,81.85759654927607,34.69769582290547,119.0
2000-03-01,54.096563286030594,52.90793276879677,56.234716420538646,74.37332195821814,57.235200481881286,206.0
2000-04-01,35.759766194766776,34.7869587776439,37.07925086408411,46.36480888666977,36.67722668124534,125.0
2000-05-01,34.145592654043504,33.21669715693673,36.944886895744816,61.26519652249692,36.29515371175718,125.0
2000-06-01,43.98706580607019,45.09109087988875,39.47151599770858,66.2003985363318,45.38990642980428,157.0
2000-07-01,32.06197092931246,30.24582264032636,37.70700816225303,65.11536985879104,32.819570712030114,115.0
2000-08-01,27.21366695240321,22.611667717593733,46.4720235129632,51.450945250819366,26.912268286403453,99.0
2000-09-01,35.39438865670312,35.582765109805884,31.258444989922175,53.47501237662262,36.6349602899834,134.0
2000-10-01,55.48228460526901,55.9910867637435,49.44396046886202,123.63964768170929,53.83789281550898,215.0
2000-11-01,27.436638998630485,27.462918215323427,29.172489823272553,54.94421996217422,25.03930572046392,106.0
2000-12-01,31.505770982126563,33.424658692627304,22.803951417874174,58.35965353485615,30.99349752157708,109.0
2001-01-01,35.447234605943024,35.10705470409071,35.341526252660486,65.76709267873522,35.911752347350884,130.0
2001-02-01,56.17806313669481,53.368942471091806,72.54987478893631,84.78273479668451,57.974044718726525,192.0
2001-03-01,39.56030547917154,38.9992613592968,41.443029372952,62.964216254005976,43.15260724646173,156.0
2001-04-01,45.28362367749711,47.32015250563283,34.655111179953025,56.28593583672207,47.24037179096321,162.0
2001-05-01,35.83905336879974,36.578031052661125,29.059636864575168,55.99795520750448,35.460339042030995,139.0
2001-06-01,47.49133660708418,48.80766561298635,38.45241409809731,69.40622568763281,48.0353808415696,174.0
2001-07-01,35.40467773647633,34.83814906100846,38.003167852130105,61.18012546686279,35.69733091116972,126.0
2001-08-01,33.34419500943439,29.150989196172784,51.67391763548792,65.50434450049623,34.005364696554906,120.0
2001-09-01,307.6768840432676,290.5625583309833,410.94154240602705,265.54314052529185,284.3980670621723,1097.0
2001-10-01,357.80326028252205,335.66069487451796,497.11830045876553,310.98044253862406,335.1374956415245,1375.0
2001-11-01,195.39406850436646,168.4479351680077,350.3524772973644,191.95424013562388,175.97734578960774,726.0
2001-12-01,163.48624779216945,139.36430594617198,290.5883191272152,159.2405734583616,148.54410828172803,558.0
2002-01-01,123.42986643910811,114.44779316039015,179.80633071011172,133.02926502366418,115.80549553846889,441.0
2002-02-01,112.15319637414203,112.3935632556198,115.35564730207714,111.70375435503541,110.55467158229528,389.0
2002-03-01,129.9303400623677,130.94682156212838,122.03313893502468,127.99361083444258,131.3663477498863,498.0
2002-04-01,123.92932936972268,120.3094089622418,140.6136700165731,138.73411853239253,125.37687723983888,447.0
2002-05-01,155.46328379048907,159.5773213321841,155.91345012878796,143.64439368919741,144.64914769464733,590.0
2002-06-01,177.94495333310735,191.58661893096823,125.3470582917475,165.83386800156936,173.37186868423444,640.0
2002-07-01,110.26569492260549,103.18756777581739,146.49168151072195,102.72730525128948,106.20939717686812,386.0
2002-08-01,139.539295870904,150.0895288975101,81.67773177991342,118.32784087873718,145.41148241037365,491.0
2002-09-01,315.3179970345795,356.6297009450794,108.40609550404581,216.6424261307304,334.3648958528187,1131.0
2002-10-01,268.52354378649557,289.9846211817744,174.43408208022873,204.2426421683365,282.0029332029659,1041.0
2002-11-01,214.31068713931555,232.34862212204283,119.60402689419935,158.75491151995905,218.40933916260278,828.0
2002-12-01,213.2282173709163,236.9607887068033,95.87304995025407,166.95354585608186,225.05729468683163,752.0
2003-01-01,328.5568827262321,377.2893878702561,75.63409478959018,240.07971794549573,354.1560988239529,1224.0
2003-02-01,520.048014165973,602.3690913121793,112.03961186686786,346.8666510447382,560.4426820841652,1831.0
2003-03-01,545.2631586245295,570.0645662055887,436.51617413856945,357.9111565486789,581.5221037726778,2154.0
2003-04-01,257.41418452869397,213.3554861555832,473.54652877637034,212.44453372814172,264.99786721652896,968.0
2003-05-01,142.26643569548418,137.02234720004694,168.4036790477236,155.12785491247413,143.48729243722406,557.0
2003-06-01,104.47336355588888,101.90301523593675,114.68974012541113,127.49564964152982,100.575248504004,385.0
2003-07-01,85.80819115979126,83.19676143388874,97.9354889899396,107.7267213677625,79.12264917359501,316.0
2003-08-01,96.15479637681115,92.42339229472478,106.52005558395517,101.6529802631933,93.55146719332085,351.0
2003-09-01,88.97536144904002,90.19309027340786,84.06781865492994,105.82835378214139,88.17810895347395,334.0
2003-10-01,74.79797431611802,70.22909722258022,100.55640250208242,93.10461308069668,72.64868155464328,306.0
2003-11-01,77.1474803514895,74.45313791624218,90.20335870301052,88.92285201196233,79.21242826219039,294.0
2003-12-01,120.23376709720921,120.61685414944783,123.19191959024589,118.37431801759438,112.04240667039988,429.0
2004-01-01,92.57396158065069,92.75458398065959,87.69043045825367,100.17015352341063,92.8341621853104,351.0
2004-02-01,82.68331862560942,83.8345432034046,77.39980486004964,89.6396092756747,79.72047864281846,301.0
2004-03-01,129.54968029787508,133.07729089336058,125.52306607487476,115.68139911282793,132.19307396129093,506.0
2004-04-01,154.7734705116788,157.42602850385882,146.11949046215332,133.32497779412915,136.15028063392347,579.0
2004-05-01,101.5494260313323,101.40532041182962,104.7182928971505,93.69080142719352,102.49535205365059,388.0
2004-06-01,101.57394767423563,101.28840377218759,101.28284522274511,99.85967308353479,98.70815525574223,373.0
2004-07-01,108.01539019099789,113.99905530899845,81.96972604520394,94.07378267869173,102.97558232085362,401.0
2004-08-01,143.30411404163155,145.55462760464084,125.65516745928711,115.59335475296916,133.74564234813246,527.0
2004-09-01,115.6441851186843,105.6200680231265,172.6438902835726,105.27719862701004,108.72905768813037,419.0
2004-10-01,91.98978630619806,87.5483341950057,116.16621482142556,90.5533722513226,85.29211436420377,357.0
2004-11-01,81.05767944365797,83.19403807280264,68.0641138750061,112.04591451445036,75.39167853978185,302.0
2004-12-01,74.73824155816851,74.13609576591281,75.5540761899286,83.59171529028146,67.82517114487818,262.0
2005-01-01,63.23379031186816,61.795705408485105,70.35088789278342,78.19420765928267,57.884665783829384,233.0
2005-02-01,74.63263628316174,76.3118410056126,69.55724109285406,108.39491177277294,75.61065851894304,260.0
2005-03-01,60.89470131969171,55.4423163661102,86.8762100394163,74.31122067315958,59.893583881927285,237.0
2005-04-01,57.59911407346138,58.587354426507964,52.112968437947295,64.592886281686,57.89436647888767,218.0
2005-05-01,49.65717551873456,47.169178049171315,56.864661872595704,64.19356576692215,48.59137694422455,187.0
2005-06-01,54.62506538242785,49.74095445916002,72.70348163692351,60.66543047621767,52.1489591195531,199.0
2005-07-01,129.0958711736232,116.9126033112256,187.3381122084948,113.22846523422596,124.95583690214211,466.0
2005-08-01,73.22134839477239,70.10240642243917,92.40264636560192,82.07236675984467,69.19526861453801,259.0
2005-09-01,61.90704194935046,51.28655540863119,107.91190708989242,72.43124227917487,59.61860474657872,236.0
2005-10-01,66.18145692581116,61.43230811834787,91.10316475090156,67.2670250907587,55.64369776528398,262.0
2005-11-01,61.24225556216155,58.282722971505464,75.54120185322579,69.56397047436123,61.269508820925154,233.0
2005-12-01,59.12544097888331,56.06136611627457,71.28730920682895,63.928262231691015,51.28319356943996,215.0
2006-01-01,70.10053180541541,69.16178439448737,72.65081662616402,85.88667471075905,69.49489873672191,261.0
2006-02-01,73.61886772300946,79.02201901364175,44.506671406948136,66.18574304456305,69.36657126654534,261.0
2006-03-01,64.70400619216649,67.7226510841835,48.8084289935754,63.8054105009971,64.42824997163828,254.0
2006-04-01,76.17936297116485,76.99734411074907,73.1045772724522,72.4470486782433,78.49413855407852,276.0
2006-05-01,74.56664809900333,71.81179653156407,82.24688308016829,67.04504080006635,77.93956700934122,281.0
2006-06-01,85.28249213816838,75.69100240822605,139.47838356028487,79.12919597331316,82.46611129435045,317.0
2006-07-01,139.34464087050992,128.60902673586457,191.56334946751022,108.84646019816606,146.6917719948891,496.0
2006-08-01,170.49305514263537,160.18001885024538,219.51656515442082,122.30314473029591,181.6050741981082,604.0
2006-09-01,93.87856687293278,96.39139146576045,77.9792378259874,84.39419501747352,96.13534354204862,346.0
2006-10-01,88.16472985353965,92.32694365102226,63.425913536728565,87.00882743178362,93.38762229465321,329.0
2006-11-01,69.26984270829671,69.55792236635175,70.56464630669656,65.4230420792715,69.55654769364361,260.0
2006-12-01,70.30007052291599,74.30069773642872,48.271996254662476,77.04670446838003,66.78819095741993,238.0
2007-01-01,84.19908317223035,79.76172712222291,105.44192023742731,87.8712118775563,82.93613288578727,297.0
2007-02-01,83.89528380783818,80.58837583331929,102.03812264592322,88.59768911137309,83.7122192317031,278.0
2007-03-01,65.70258853064654,65.16845719318779,68.12692088865116,71.4198907035848,65.55040682911081,250.0
2007-04-01,67.73662163906795,63.6769626122041,80.71557969899989,61.71407902095809,68.16679782453275,227.0
2007-05-01,95.38646027204814,84.19295483147991,142.99758028400564,84.41702106846809,96.92151395183248,312.0
